Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
932	102401	4	60004			1	5000
933	102401	5	60005			2	6000
934	102401	6	60006			2	7000
935	102401	7	60007			2	8000
936	102401	8	60008			2	9000
937	102401	9	60009			2	10000
938	102401	10	60010			3	12000
939	102401	11	60011			3	14000
940	102401	12	60012			3	16000
941	102401	13	60013			3	18000
942	102401	14	60014			3	20000
943	102401	15	60015			5	22000
944	102401	16	60016			5	24000
945	102401	17	60017			5	26000
946	102401	18					
947	102406	1	60101			1	2000
948	102406	2	60102			1	3000
949	102406	3	60103			1	4000
950	102406	4	60104			1	5000
951	102406	5	60105			2	6000
952	102406	6	60106			2	7000
953	102406	7	60107			2	8000
954	102406	8	60108			2	9000
955	102406	9	60109			2	10000
956	102406	10	60110			3	12000
957	102406	11	60111			3	14000
958	102406	12	60112			3	16000
959	102406	13	60113			3	18000
960	102406	14	60114			3	20000
961	102406	15	60115			5	22000
962	102406	16	60116			5	24000
963	102406	17	60117			5	26000
964	102406	18					
965	102411	1	60201			1	2000
966	102411	2	60202			1	3000
967	102411	3	60203			1	4000
968	102411	4	60204			1	5000
969	102411	5	60205			2	6000
970	102411	6	60206			2	7000
971	102411	7	60207			2	8000
972	102411	8	60208			2	9000
973	102411	9	60209			2	10000
974	102411	10	60210			3	12000
975	102411	11	60211			3	14000
976	102411	12	60212			3	16000
977	102411	13	60213			3	18000
978	102411	14	60214			3	20000
979	102411	15	60215			5	22000
980	102411	16	60216			5	24000
981	102411	17	60217			5	26000
982	102411	18					
983	102416	1	60001			1	2000
984	102416	2	60002			1	3000
985	102416	3	60003			1	4000
986	102416	4	60004			1	5000
987	102416	5	60005			2	6000
988	102416	6	60006			2	7000
989	102416	7	60007			2	8000
990	102416	8	60008			2	9000
991	102416	9	60009			2	10000
992	102416	10	60010			3	12000
993	102416	11	60011			3	14000
994	102416	12	60012			3	16000
995	102416	13	60013			3	18000
996	102416	14	60014			3	20000
997	102416	15	60015			5	22000
998	102416	16	60016			5	24000
999	102416	17	60017			5	26000
1000	102416	18					
1001	102417	1	60101			1	2000
1002	102417	2	60102			1	3000
1003	102417	3	60103			1	4000
1004	102417	4	60104			1	5000
1005	102417	5	60105			2	6000
1006	102417	6	60106			2	7000
1007	102417	7	60107			2	8000
1008	102417	8	60108			2	9000
1009	102417	9	60109			2	10000
1010	102417	10	60110			3	12000
1011	102417	11	60111			3	14000
1012	102417	12	60112			3	16000
1013	102417	13	60113			3	18000
1014	102417	14	60114			3	20000
1015	102417	15	60115			5	22000
1016	102417	16	60116			5	24000
1017	102417	17	60117			5	26000
1018	102417	18					
1019	102418	1	60501			1	2000
1020	102418	2	60502			1	3000
1021	102418	3	60503			1	4000
1022	102418	4	60504			1	5000
1023	102418	5	60505			2	6000
1024	102418	6	60506			2	7000
1025	102418	7	60507			2	8000
1026	102418	8	60508			2	9000
1027	102418	9	60509			2	10000
1028	102418	10	60510			3	12000
1029	102418	11	60511			3	14000
1030	102418	12	60512			3	16000
1031	102418	13	60513			3	18000
1032	102418	14	60514			3	20000
1033	102418	15	60515			5	22000
1034	102418	16	60516			5	24000
1035	102418	17	60517			5	26000
1036	102418	18					
1037	102421	1	60201			1	2000
1038	102421	2	60202			1	3000
1039	102421	3	60203			1	4000
1040	102421	4	60204			1	5000
1041	102421	5	60205			2	6000
1042	102421	6	60206			2	7000
1043	102421	7	60207			2	8000
1044	102421	8	60208			2	9000
1045	102421	9	60209			2	10000
1046	102421	10	60210			3	12000
1047	102421	11	60211			3	14000
1048	102421	12	60212			3	16000
1049	102421	13	60213			3	18000
1050	102421	14	60214			3	20000
1051	102421	15	60215			5	22000
1052	102421	16	60216			5	24000
1053	102421	17	60217			5	26000
1054	102421	18					
1055	102422	0	61002			3	25000
1056	102422	1	61002			3	25000
1057	102423	1	60301	61301		1	2000
1058	102423	2	60302	61302		1	3000
1059	102423	3	60303	61303		1	4000
1060	102423	4	60304	61304		1	5000
1061	102423	5	60305	61305		2	6000
1062	102423	6	60306	61306		2	7000
1063	102423	7	60307	61307		2	8000
1064	102423	8	60308	61308		2	9000
1065	102423	9	60309	61309		2	10000
1066	102423	10	60310	61310		3	12000
1067	102423	11	60311	61311		3	14000
1068	102423	12	60312	61312		3	16000
1069	102423	13	60313	61313		3	18000
1070	102423	14	60314	61314		3	20000
1071	102423	15	60315	61315		5	22000
1072	102423	16	60316	61316		5	24000
1073	102423	17	60317	61317		5	26000
1074	102423	18					
1075	102424	0	61004			5	50000
1076	102424	1	61004			5	50000
1077	102425	0	61005			7	75000
1078	102425	1	61005			7	75000
1079	102426	0	61006			10	100000
1080	102426	1	61006			10	100000
1081	102427	0	60421				
1082	102427	1	60421				
1083	102428	0	61005			7	75000
1084	102428	1	61005			7	75000
1085	102501	1	60001			1	2000
1086	102501	2	60002			1	3000
1087	102501	3	60003			1	4000
1088	102501	4	60004			1	5000
1089	102501	5	60005			2	6000
1090	102501	6	60006			2	7000
1091	102501	7	60007			2	8000
1092	102501	8	60008			2	9000
1093	102501	9	60009			2	10000
1094	102501	10	60010			3	12000
1095	102501	11	60011			3	14000
1096	102501	12	60012			3	16000
1097	102501	13	60013			3	18000
1098	102501	14	60014			3	20000
1099	102501	15	60015			5	22000
1100	102501	16	60016			5	24000
1101	102501	17	60017			5	26000
1102	102501	18					
1103	102506	1	60101			1	2000
1104	102506	2	60102			1	3000
1105	102506	3	60103			1	4000
1106	102506	4	60104			1	5000
1107	102506	5	60105			2	6000
1108	102506	6	60106			2	7000
1109	102506	7	60107			2	8000
1110	102506	8	60108			2	9000
1111	102506	9	60109			2	10000
1112	102506	10	60110			3	12000
1113	102506	11	60111			3	14000
1114	102506	12	60112			3	16000
1115	102506	13	60113			3	18000
1116	102506	14	60114			3	20000
1117	102506	15	60115			5	22000
1118	102506	16	60116			5	24000
1119	102506	17	60117			5	26000
1120	102506	18					
1121	102511	1	60201			1	2000
1122	102511	2	60202			1	3000
1123	102511	3	60203			1	4000
1124	102511	4	60204			1	5000
1125	102511	5	60205			2	6000
1126	102511	6	60206			2	7000
1127	102511	7	60207			2	8000
1128	102511	8	60208			2	9000
1129	102511	9	60209			2	10000
1130	102511	10	60210			3	12000
1131	102511	11	60211			3	14000
1132	102511	12	60212			3	16000
1133	102511	13	60213			3	18000
1134	102511	14	60214			3	20000
1135	102511	15	60215			5	22000
1136	102511	16	60216			5	24000
1137	102511	17	60217			5	26000
1138	102511	18					
1139	102516	1	60001			1	2000
1140	102516	2	60002			1	3000
1141	102516	3	60003			1	4000
1142	102516	4	60004			1	5000
1143	102516	5	60005			2	6000
1144	102516	6	60006			2	7000
1145	102516	7	60007			2	8000
1146	102516	8	60008			2	9000
1147	102516	9	60009			2	10000
1148	102516	10	60010			3	12000
1149	102516	11	60011			3	14000
1150	102516	12	60012			3	16000
1151	102516	13	60013			3	18000
1152	102516	14	60014			3	20000
1153	102516	15	60015			5	22000
1154	102516	16	60016			5	24000
1155	102516	17	60017			5	26000
1156	102516	18					
1157	102517	1	60101			1	2000
1158	102517	2	60102			1	3000
1159	102517	3	60103			1	4000
1160	102517	4	60104			1	5000
1161	102517	5	60105			2	6000
1162	102517	6	60106			2	7000
1163	102517	7	60107			2	8000
1164	102517	8	60108			2	9000
1165	102517	9	60109			2	10000
1166	102517	10	60110			3	12000
1167	102517	11	60111			3	14000
1168	102517	12	60112			3	16000
1169	102517	13	60113			3	18000
1170	102517	14	60114			3	20000
1171	102517	15	60115			5	22000
1172	102517	16	60116			5	24000
1173	102517	17	60117			5	26000
1174	102517	18					
1175	102518	1	60501			1	2000
1176	102518	2	60502			1	3000
1177	102518	3	60503			1	4000
1178	102518	4	60504			1	5000
1179	102518	5	60505			2	6000
1180	102518	6	60506			2	7000
1181	102518	7	60507			2	8000
1182	102518	8	60508			2	9000
1183	102518	9	60509			2	10000
1184	102518	10	60510			3	12000
1185	102518	11	60511			3	14000
1186	102518	12	60512			3	16000
1187	102518	13	60513			3	18000
1188	102518	14	60514			3	20000
1189	102518	15	60515			5	22000
1190	102518	16	60516			5	24000
1191	102518	17	60517			5	26000
1192	102518	18					
1193	102521	1	60201			1	2000
1194	102521	2	60202			1	3000
1195	102521	3	60203			1	4000
1196	102521	4	60204			1	5000
1197	102521	5	60205			2	6000
1198	102521	6	60206			2	7000
1199	102521	7	60207			2	8000
1200	102521	8	60208			2	9000
1201	102521	9	60209			2	10000
1202	102521	10	60210			3	12000
1203	102521	11	60211			3	14000
1204	102521	12	60212			3	16000
1205	102521	13	60213			3	18000
1206	102521	14	60214			3	20000
1207	102521	15	60215			5	22000
1208	102521	16	60216			5	24000
1209	102521	17	60217			5	26000
1210	102521	18					
1211	102522	0	61002			3	25000
1212	102522	1	61002			3	25000
1213	102523	1	60301	61301		1	2000
1214	102523	2	60302	61302		1	3000
1215	102523	3	60303	61303		1	4000
1216	102523	4	60304	61304		1	5000
1217	102523	5	60305	61305		2	6000
1218	102523	6	60306	61306		2	7000
1219	102523	7	60307	61307		2	8000
1220	102523	8	60308	61308		2	9000
1221	102523	9	60309	61309		2	10000
1222	102523	10	60310	61310		3	12000
1223	102523	11	60311	61311		3	14000
1224	102523	12	60312	61312		3	16000
1225	102523	13	60313	61313		3	18000
1226	102523	14	60314	61314		3	20000
1227	102523	15	60315	61315		5	22000
1228	102523	16	60316	61316		5	24000
1229	102523	17	60317	61317		5	26000
1230	102523	18					
1231	102524	0	62004			2	20000
1232	102524	1	62005			3	30000
1233	102524	2	62005			5	50000
1234	102525	0	62006			3	35000
1235	102525	1	62007			4	40000
1236	102525	2	62007			7	75000
1237	102526	0	62008			3	30000
1238	102526	1	62009			3	30000
1239	102526	2	62010			4	40000
1240	102526	3	62010			10	100000
1241	102527	0	60448				
1242	102527	1	60448				
1243	102601	1	60001			1	2000
1244	102601	2	60002			1	3000
1245	102601	3	60003			1	4000
1246	102601	4	60004			1	5000
1247	102601	5	60005			2	6000
1248	102601	6	60006			2	7000
1249	102601	7	60007			2	8000
1250	102601	8	60008			2	9000
1251	102601	9	60009			2	10000
1252	102601	10	60010			3	12000
1253	102601	11	60011			3	14000
1254	102601	12	60012			3	16000
1255	102601	13	60013			3	18000
1256	102601	14	60014			3	20000
1257	102601	15	60015			5	22000
1258	102601	16	60016			5	24000
1259	102601	17	60017			5	26000
1260	102601	18					
1261	102606	1	60101			1	2000
1262	102606	2	60102			1	3000
1263	102606	3	60103			1	4000
1264	102606	4	60104			1	5000
1265	102606	5	60105			2	6000
1266	102606	6	60106			2	7000
1267	102606	7	60107			2	8000
1268	102606	8	60108			2	9000
1269	102606	9	60109			2	10000
1270	102606	10	60110			3	12000
1271	102606	11	60111			3	14000
1272	102606	12	60112			3	16000
1273	102606	13	60113			3	18000
1274	102606	14	60114			3	20000
1275	102606	15	60115			5	22000
1276	102606	16	60116			5	24000
1277	102606	17	60117			5	26000
1278	102606	18					
1279	102611	1	60201			1	2000
1280	102611	2	60202			1	3000
1281	102611	3	60203			1	4000
1282	102611	4	60204			1	5000
1283	102611	5	60205			2	6000
1284	102611	6	60206			2	7000
1285	102611	7	60207			2	8000
1286	102611	8	60208			2	9000
1287	102611	9	60209			2	10000
1288	102611	10	60210			3	12000
1289	102611	11	60211			3	14000
1290	102611	12	60212			3	16000
1291	102611	13	60213			3	18000
1292	102611	14	60214			3	20000
1293	102611	15	60215			5	22000
1294	102611	16	60216			5	24000
1295	102611	17	60217			5	26000
1296	102611	18					
1297	102616	1	60001			1	2000
1298	102616	2	60002			1	3000
1299	102616	3	60003			1	4000
1300	102616	4	60004			1	5000
1301	102616	5	60005			2	6000
1302	102616	6	60006			2	7000
1303	102616	7	60007			2	8000
1304	102616	8	60008			2	9000
1305	102616	9	60009			2	10000
1306	102616	10	60010			3	12000
1307	102616	11	60011			3	14000
1308	102616	12	60012			3	16000
1309	102616	13	60013			3	18000
1310	102616	14	60014			3	20000
1311	102616	15	60015			5	22000
1312	102616	16	60016			5	24000
1313	102616	17	60017			5	26000
1314	102616	18					
1315	102617	1	60101			1	2000
1316	102617	2	60102			1	3000
1317	102617	3	60103			1	4000
1318	102617	4	60104			1	5000
1319	102617	5	60105			2	6000
1320	102617	6	60106			2	7000
1321	102617	7	60107			2	8000
1322	102617	8	60108			2	9000
1323	102617	9	60109			2	10000
1324	102617	10	60110			3	12000
1325	102617	11	60111			3	14000
1326	102617	12	60112			3	16000
1327	102617	13	60113			3	18000
1328	102617	14	60114			3	20000
1329	102617	15	60115			5	22000
1330	102617	16	60116			5	24000
1331	102617	17	60117			5	26000
1332	102617	18					
1333	102618	1	60501			1	2000
1334	102618	2	60502			1	3000
1335	102618	3	60503			1	4000
1336	102618	4	60504			1	5000
1337	102618	5	60505			2	6000
1338	102618	6	60506			2	7000
1339	102618	7	60507			2	8000
1340	102618	8	60508			2	9000
1341	102618	9	60509			2	10000
1342	102618	10	60510			3	12000
1343	102618	11	60511			3	14000
1344	102618	12	60512			3	16000
1345	102618	13	60513			3	18000
1346	102618	14	60514			3	20000
1347	102618	15	60515			5	22000
1348	102618	16	60516			5	24000
1349	102618	17	60517			5	26000
1350	102618	18					
1351	102621	1	60201			1	2000
1352	102621	2	60202			1	3000
1353	102621	3	60203			1	4000
1354	102621	4	60204			1	5000
1355	102621	5	60205			2	6000
1356	102621	6	60206			2	7000
1357	102621	7	60207			2	8000
1358	102621	8	60208			2	9000
1359	102621	9	60209			2	10000
1360	102621	10	60210			3	12000
1361	102621	11	60211			3	14000
1362	102621	12	60212			3	16000
1363	102621	13	60213			3	18000
1364	102621	14	60214			3	20000
1365	102621	15	60215			5	22000
1366	102621	16	60216			5	24000
1367	102621	17	60217			5	26000
1368	102621	18					
1369	102622	0	61002			3	25000
1370	102622	1	61002			3	25000
1371	102623	1	60301	61301		1	2000
1372	102623	2	60302	61302		1	3000
1373	102623	3	60303	61303		1	4000
1374	102623	4	60304	61304		1	5000
1375	102623	5	60305	61305		2	6000
1376	102623	6	60306	61306		2	7000
1377	102623	7	60307	61307		2	8000
1378	102623	8	60308	61308		2	9000
1379	102623	9	60309	61309		2	10000
1380	102623	10	60310	61310		3	12000
1381	102623	11	60311	61311		3	14000
1382	102623	12	60312	61312		3	16000
1383	102623	13	60313	61313		3	18000
1384	102623	14	60314	61314		3	20000
1385	102623	15	60315	61315		5	22000
1386	102623	16	60316	61316		5	24000
1387	102623	17	60317	61317		5	26000
1388	102623	18					
1389	102624	0	62004			2	20000
1390	102624	1	62005			3	30000
1391	102624	2	62005			5	50000
1392	102625	0	62006			3	35000
1393	102625	1	62007			4	40000
1394	102625	2	62007			7	75000
1395	102626	0	62008			3	30000
1396	102626	1	62009			3	30000
1397	102626	2	62010			4	40000
1398	102626	3	62010			10	100000
1399	102627	0	60462				
1400	102627	1	60462				
1401	102701	1	60001			1	2000
1402	102701	2	60002			1	3000
1403	102701	3	60003			1	4000
1404	102701	4	60004			1	5000
1405	102701	5	60005			2	6000
1406	102701	6	60006			2	7000
1407	102701	7	60007			2	8000
1408	102701	8	60008			2	9000
1409	102701	9	60009			2	10000
1410	102701	10	60010			3	12000
1411	102701	11	60011			3	14000
1412	102701	12	60012			3	16000
1413	102701	13	60013			3	18000
1414	102701	14	60014			3	20000
1415	102701	15	60015			5	22000
1416	102701	16	60016			5	24000
1417	102701	17	60017			5	26000
1418	102701	18					
1419	102706	1	60101			1	2000
1420	102706	2	60102			1	3000
1421	102706	3	60103			1	4000
1422	102706	4	60104			1	5000
1423	102706	5	60105			2	6000
1424	102706	6	60106			2	7000
1425	102706	7	60107			2	8000
1426	102706	8	60108			2	9000
1427	102706	9	60109			2	10000
1428	102706	10	60110			3	12000
1429	102706	11	60111			3	14000
1430	102706	12	60112			3	16000
1431	102706	13	60113			3	18000
1432	102706	14	60114			3	20000
1433	102706	15	60115			5	22000
1434	102706	16	60116			5	24000
1435	102706	17	60117			5	26000
1436	102706	18					
1437	102711	1	60201			1	2000
1438	102711	2	60202			1	3000
1439	102711	3	60203			1	4000
1440	102711	4	60204			1	5000
1441	102711	5	60205			2	6000
1442	102711	6	60206			2	7000
1443	102711	7	60207			2	8000
1444	102711	8	60208			2	9000
1445	102711	9	60209			2	10000
1446	102711	10	60210			3	12000
1447	102711	11	60211			3	14000
1448	102711	12	60212			3	16000
1449	102711	13	60213			3	18000
1450	102711	14	60214			3	20000
1451	102711	15	60215			5	22000
1452	102711	16	60216			5	24000
1453	102711	17	60217			5	26000
1454	102711	18					
1455	102716	1	60001			1	2000
1456	102716	2	60002			1	3000
1457	102716	3	60003			1	4000
1458	102716	4	60004			1	5000
1459	102716	5	60005			2	6000
1460	102716	6	60006			2	7000
1461	102716	7	60007			2	8000
1462	102716	8	60008			2	9000
1463	102716	9	60009			2	10000
1464	102716	10	60010			3	12000
1465	102716	11	60011			3	14000
1466	102716	12	60012			3	16000
1467	102716	13	60013			3	18000
1468	102716	14	60014			3	20000
1469	102716	15	60015			5	22000
1470	102716	16	60016			5	24000
1471	102716	17	60017			5	26000
1472	102716	18					
1473	102717	1	60101			1	2000
1474	102717	2	60102			1	3000
1475	102717	3	60103			1	4000
1476	102717	4	60104			1	5000
1477	102717	5	60105			2	6000
1478	102717	6	60106			2	7000
1479	102717	7	60107			2	8000
1480	102717	8	60108			2	9000
1481	102717	9	60109			2	10000
1482	102717	10	60110			3	12000
1483	102717	11	60111			3	14000
1484	102717	12	60112			3	16000
1485	102717	13	60113			3	18000
1486	102717	14	60114			3	20000
1487	102717	15	60115			5	22000
1488	102717	16	60116			5	24000
1489	102717	17	60117			5	26000
1490	102717	18					
1491	102718	1	60501			1	2000
1492	102718	2	60502			1	3000
1493	102718	3	60503			1	4000
1494	102718	4	60504			1	5000
1495	102718	5	60505			2	6000
1496	102718	6	60506			2	7000
1497	102718	7	60507			2	8000
1498	102718	8	60508			2	9000
1499	102718	9	60509			2	10000
1500	102718	10	60510			3	12000
1501	102718	11	60511			3	14000
1502	102718	12	60512			3	16000
1503	102718	13	60513			3	18000
1504	102718	14	60514			3	20000
1505	102718	15	60515			5	22000
1506	102718	16	60516			5	24000
1507	102718	17	60517			5	26000
1508	102718	18					
1509	102721	1	60201			1	2000
1510	102721	2	60202			1	3000
1511	102721	3	60203			1	4000
1512	102721	4	60204			1	5000
1513	102721	5	60205			2	6000
1514	102721	6	60206			2	7000
1515	102721	7	60207			2	8000
1516	102721	8	60208			2	9000
1517	102721	9	60209			2	10000
1518	102721	10	60210			3	12000
1519	102721	11	60211			3	14000
1520	102721	12	60212			3	16000
1521	102721	13	60213			3	18000
1522	102721	14	60214			3	20000
1523	102721	15	60215			5	22000
1524	102721	16	60216			5	24000
1525	102721	17	60217			5	26000
1526	102721	18					
1527	102722	0	61002			3	25000
1528	102722	1	61002			3	25000
1529	102723	1	60301	61301		1	2000
1530	102723	2	60302	61302		1	3000
1531	102723	3	60303	61303		1	4000
1532	102723	4	60304	61304		1	5000
1533	102723	5	60305	61305		2	6000
1534	102723	6	60306	61306		2	7000
1535	102723	7	60307	61307		2	8000
1536	102723	8	60308	61308		2	9000
1537	102723	9	60309	61309		2	10000
