Id	Type	Price	DiscountPrice	SellPrice	Quality	BuffType	CharacterId[1]	CharacterId[2]	Name	IconRes	Info	Desc	DescDigit[1]	DescDigit[2]	DescDigit[3]	DescDigit[4]	EvolveDescDigit[1]	EvolveDescDigit[2]	EvolveDescDigit[3]	EvolveDescDigit[4]	AddDesc	AddDigit[1]	AddDigit[2]	AddDigit[3]	AddDigit[4]	Tags[1]	Tags[2]	Keywords[1]	Keywords[2]	IsShow	Order
40007	7	16	12	12	1				Devil's Dividend	Assets/Product/Texture/Image/IconTools/IconSpringFestival001.png		Each time you enter the Mysterious Tavern, gain coins equal to the current turn number.																		true	7
40008	7	16	12	12	1				Rune Source	Assets/Product/Texture/Image/IconTools/IconRougeItem031.png		Each time you enter the Mysterious Tavern, gain {0} random green Rune. Every {1} wins, the Rune rarity upgrades.	1	2																true	8
40009	7	16	12	12	1				Lucky Ring	Assets/Product/Texture/Image/IconTools/IconTheatre16.png		Upon selecting this accessory, immediately gain {0} coins. Afterwards, each time you visit the Mysterious Tavern after a winning streak, earn coins equal to {1}x your streak count, up to {2} coins per visit.	6	2	10															true	9
40010	7	16	12	12	1				Veteran Medal	Assets/Product/Texture/Image/IconTools/IconActivityConsume2031001.png		For every {0} character level(s) gained, receive {1} coins. When entering battle, gain bonus stats based on the current level: {2} Attack and {3} Health per level.	1	2	6	35														true	10
40011	7	16	12	12	1				Traveler's Pack	Assets/Product/Texture/Image/IconTools/IconActivityGift2005010.png		Each time you enter the Mysterious Tavern, gain {1} bonus EXP for every {0} empty slot(s) in your inventory.	1	1																true	11
40012	7	16	12	12	1				Dream Compass	Assets/Product/Texture/Image/IconTools/UiTheatre4Item43.png		For every {0} character level gained, receive {1} free refresh.	1	1																true	12
40013	7	16	12	12	1				Mammon's Bet	Assets/Product/Texture/Image/IconTools/IconRougeItem08.png		When the character reaches Lv.{0}, gain {1} coins.	9	60																true	13
40014	7	16	12	12	1				Apprentice's Notes	Assets/Product/Texture/Image/IconTools/IconRougeItem015.png		Each time you enter the Mysterious Tavern, gain {0} bonus EXP. After winning, gain an additional {1} EXP.	2	3																true	14
40015	7	16	12	12	1				Bandit's Hand	Assets/Product/Texture/Image/IconTools/ItCharAprilFoolsDay01.png		Each time you enter the Mysterious Tavern, steal {0} random Rune from the tavern, but lose {1} coins.	1	6																true	15
40016	7	16	12	12	1				Ghost of the Defeated	Assets/Product/Texture/Image/IconTools/IconRougeItem017.png		Each time you enter the Mysterious Tavern after a defeat, gain {0} coins and receive free refreshes based on your cumulative defeats.	5																	true	16
40017	7	16	12	12	1				Iridescent Conch	Assets/Product/Texture/Image/IconTools/IconActivityConsume2024001.png		When entering the Mysterious Tavern, gain {0} EXP for each unique tag among equipped Runes.	1																	true	17
40018	7	16	12	12	1				Rune Chest: Rare	Assets/Product/Texture/Image/IconTools/IconRougeItem05.png		Upon selecting this accessory, randomly gain {0} purple Runes.	4																	true	18
40019	7	16	12	12	1				Dice of Fate	Assets/Product/Texture/Image/IconTools/UiDragPuzzleItem08.png		Each time you enter the Mysterious Tavern, the Rune in the leftmost inventory slot is randomly replaced with a different Rune of one higher rarity, but you lose {0} Coins.	2																	true	19
40022	7	16	12	12	1				Hero's Treasure	Assets/Product/Texture/Image/IconTools/IconColorTableItem001.png		After {0} victories, gain {1} coins.	6	50																true	20
40023	7	16	12	12	1				Rune Chest: Epic	Assets/Product/Texture/Image/IconTools/IconRougeItem029.png		Upon selecting this accessory, randomly gain {0} orange Runes.	2																	true	21
40101	7	16	12	12	1		3		Backup Magazine	Assets/Product/Texture/Image/IconTools/IconMaverick3Activity01.png		[Silent Annihilation] fires {1} bullets for the first {0} casts.	2	2																true	22
40102	7	16	12	12	1		3		Life Gem	Assets/Product/Texture/Image/IconTools/IconRougeItem011.png		When either party's HP is below {0}%, the Shield gained from [Assault Reform] increases to {1}x.	30	2.2																true	23
40103	7	16	12	12	1		1		Ranger Mark	Assets/Product/Texture/Image/IconTools/IconPokerGuessing02.png		After a successful Dodge, consecutively uses [Flanking Shot] {0} times, and the skill's damage multiplier increases by {1}% (can trigger once every {2}s, up to {3}%).	2	20	6	60														true	24
40104	7	16	12	12	1		1		Harvest Crown	Assets/Product/Texture/Image/IconTools/IconTheatre14.png		When HP percentage is higher than the enemy's, [Blast Strike]'s HP recovery efficiency increases to {0}%.	200																	true	25
40105	7	16	12	12	1		2		Echo Amber	Assets/Product/Texture/Image/IconTools/UiInvertCardGameItem06.png		Damage dealt by [Thunder Cleave] during the first {0} casts will be dealt to enemies again when enemy HP first drops below {1}%.	4	40																true	26
40106	7	16	12	12	1		2		Forged Heart	Assets/Product/Texture/Image/IconTools/IconActivityConsume2039001.png		When equipped with [Abyssal Penalty], gains additional Shield equal to {1}% max HP every {0}s. When HP is below {2}%, the Shield granted is equal to {3}% max HP instead.	10	7	40	14														true	27
40107	7	16	12	12	1		4		Lucky Chip	Assets/Product/Texture/Image/IconTools/IconActivityConsume2007001.png		After casting [Crystal Sanctum], [Shadow Card] grants the character {0}% ATK increase until the battle ends, up to {1} times.	10	4																true	28
40108	7	16	12	12	1		4		Phoenix Tail	Assets/Product/Texture/Image/IconTools/IconActivityConsume2028001.png		When equipped with [Phoenix Rising], its HP recovery increases by {0}%. During the Death Speed phase, the HP recovery bonus increases to {1}%.	32	64																true	29
40109	7	16	12	12	1				Artisan Blueprint	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon08.png		Gains {1} bonus ATK upon entering battle for every {0} blue Runes equipped.	2	40																true	30
40110	7	16	12	12	1				Giant Killer	Assets/Product/Texture/Image/IconTools/ItPointEvent004.png		In battle, deals {0}% more DMG against enemies whose Max HP is greater than your own.	60																	true	31
40111	7	16	12	12	1				Armor-Piercing Round	Assets/Product/Texture/Image/IconTools/IconMaverick3Activity02.png		In battle, each time DMG is dealt, additionally deals DMG equal to {0}% of that DMG to enemy shields. When the enemy has no shield, restores HP equal to {1}% of the DMG dealt.	60	12																true	32
40112	7	16	12	12	1				Blood Rose	Assets/Product/Texture/Image/IconTools/IconActivityConsume2027001.png		In battle, for every {0} HP enemies recover, steals {1} HP from them.	5000	2000																true	33
40113	7	16	12	12	1				Berserker's Blood	Assets/Product/Texture/Image/IconTools/UiNonogramItem09.png		In battle, loses {0}% HP every second while dealing damage to enemies equal to {1}% of the HP lost for {2}s.	5	100	10															true	34
40114	7	16	12	12	1				Fighter's Belt	Assets/Product/Texture/Image/IconTools/IconRougeItem034.png		In battle, HP increases by {0}% and ATK increases by {1}%.	14	14																true	35
40115	7	16	12	12	1				Elemental Prism	Assets/Product/Texture/Image/IconTools/IconActivityConsumeTic2017002.png		Gain {1} bonus HP upon entering battle for every {0} archetype Runes equipped.	1	200																true	36
40116	7	16	12	12	1				Epic Manuscript	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon07.png		Gains {1} bonus ATK upon entering battle for every {0} purple Runes equipped.	2	50																true	37
40124	7	16	12	12	1				Vitrum Crystal	Assets/Product/Texture/Image/IconTools/UiLivWarmItem02.png		Upon entering battle, gain {1} bonus ATK for every {0} archetype Rune equipped.	1	18																true	38
40125	7	16	12	12	1				Genesis Scripture	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon06.png		Gains {1} bonus ATK upon entering battle for every {0} orange Runes equipped.	2	40																true	39
40126	7	16	12	12	1				Gilded Dagger	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon09.png		For every {0} coins owned, ATK increases by {1} and HP increases by {2} when entering battle.	10	8	200															true	40
40201	7	16	12	12	1				Undeath Mark	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon10.png		Each time you enter the Mysterious Tavern, {0} "Suicidal Maniac" Orange Rune may appear in the shop (Alchemy Hammer may appear starting from Round {1}), until all qualifying items have been purchased.	1	7																true	41
40202	7	16	12	12	1				Boiling Blood Mark	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon12.png		Each time you enter the Mysterious Tavern, {0} "No Time to Bleed" Orange Rune may appear in the shop (Alchemy Hammer may appear starting from Round {1}), until all qualifying items have been purchased.	1	7																true	42
40203	7	16	12	12	1				Deathscape Mark	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon13.png		Each time you enter the Mysterious Tavern, {0} "Beyond Death" Orange Rune may appear in the shop (Alchemy Hammer may appear starting from Round {1}), until all qualifying items have been purchased.	1	7																true	43
40204	7	16	12	12	1				Rapid Mark	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon15.png		Each time you enter the Mysterious Tavern, {0} "Speed Prologue" Orange Rune may appear in the shop (Alchemy Hammer may appear starting from Round {1}), until all qualifying items have been purchased.	1	7																true	44
40205	7	16	12	12	1				Deathhunt Mark	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon16.png		Each time you enter the Mysterious Tavern, {0} "Death Hunter" Orange Rune may appear in the shop (Alchemy Hammer may appear starting from Round {1}), until all qualifying items have been purchased.	1	7																true	45
40206	7	16	12	12	1				Calamity Mark	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon11.png		Each time you enter the Mysterious Tavern, {0} "Rhythmic Suffering" Orange Rune may appear in the shop (Alchemy Hammer may appear starting from Round {1}), until all qualifying items have been purchased.	1	7																true	46
40207	7	16	12	12	1				Life-Risking Mark	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon14.png		Each time you enter the Mysterious Tavern, {0} "Life-Risking Trick" Orange Rune may appear in the shop (Alchemy Hammer may appear starting from Round {1}), until all qualifying items have been purchased.	1	7																true	47
40208	7	16	12	12	1				Bloodthirsty Vessel	Assets/Product/Texture/Image/IconTools/IconActivityConsume2038001.png		In battle, loses {0}% HP upon entry (will not fall below 1%) and gains a shield equal to the original amount of HP lost. All DMG increases by {1}% for 10s afterward.	40	45																true	48
40209	7	16	12	12	1				Fate Wheel Pact	Assets/Product/Texture/Image/IconTools/IconActivityConsume2020001.png		When HP first drops below 80% in battle, deals Physical DMG equal to {1}% of ATK once for every {0} skill previously triggered, up to 5 times.	1	175																true	49
40210	7	16	12	12	1				Blessing Talisman	Assets/Product/Texture/Image/IconTools/IconActivityRPG02.png		In battle, becomes immune to all DMG for {0}s after entering Death Speed state.	4																	true	50
40211	7	16	12	12	1				Temporal Rift	Assets/Product/Texture/Image/IconTools/IconActivityConsume2026001.png		In battle, for every {0} activations of "Rhythmic Suffering" or "Life-Risking Trick" Runes, gains {1}% all-DMG boost for 2s. This effect can stack.	1	65																true	51
40212	7	16	12	12	1				Acheron Guardian	Assets/Product/Texture/Image/IconTools/IconActivityPointQuest2004001.png		Increases Max HP by {0}% in battle. If the character differs from the enemy's, gains an additional {1}% Max HP.	30	15																true	52
40213	7	16	12	12	1				Devil's Contract	Assets/Product/Texture/Image/IconTools/IconActivityConsume2006002.png		Demons and fireballs summoned by Rune enhancement effects deal {0}% more DMG.	60																	true	53
50001	6	20	15	15	4				Alchemy Hammer: Universal	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Runes.																			
50002	6	20	15	15	4				Alchemy Hammer: Blood	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Blood tag.														1					
50003	6	20	15	15	4				Alchemy Hammer: Spirit	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Spirit tag.														2					
50004	6	20	15	15	4				Alchemy Hammer: Holy	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Holy tag.														3					
50005	6	20	15	15	4				Alchemy Hammer: Shield	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Shield Strength tag.														4					
50006	6	20	15	15	4				Alchemy Hammer: Recovery	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Recovery Efficiency tag.														5					
50007	6	20	15	15	4				Alchemy Hammer: Suicidal Maniac	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Suicidal Maniac tag.														6					
50008	6	20	15	15	4				Alchemy Hammer: Rhythmic Suffering	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Rhythmic Suffering tag.														7					
50009	6	20	15	15	4				Alchemy Hammer: No Time to Bleed	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the No Time to Bleed tag.														8					
50010	6	20	15	15	4				Alchemy Hammer: Beyond Death	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Beyond Death tag.														9					
50011	6	20	15	15	4				Alchemy Hammer: Life-Risking Trick	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Life-Risking Trick tag.														10					
50012	6	20	15	15	4				Alchemy Hammer: Speed Prologue	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Speed Prologue tag.														11					
50013	6	20	15	15	4				Alchemy Hammer: Death Hunter	Assets/Product/Texture/Image/IconTools/UiTheatre5Icon05.png		Can enhance any orange Rune with the Death Hunter tag.														12					
61011	7	16	12	12	1				Arena Coin	Assets/Product/Texture/Image/IconTools/UiFingerGuessing2Img6.png		Gain {0} coins. Afterwards, obtain {1} coins each time you enter the Mysterious Tavern. Earn an additional {2} coins during winning streaks.	6	3	2																1
61012	7	16	12	12	1				Arena Coin	Assets/Product/Texture/Image/IconTools/UiFingerGuessing2Img6.png		Gain {0} coins. Afterwards, obtain {1} coins each time you enter the Mysterious Tavern. Earn an additional {2} coins during winning streaks.	14	3	2																2
61013	7	16	12	12	1				Arena Coin	Assets/Product/Texture/Image/IconTools/UiFingerGuessing2Img6.png		Gain {0} coins. Afterwards, obtain {1} coins each time you enter the Mysterious Tavern. Earn an additional {2} coins during winning streaks.	22	3	2																3
61014	7	16	12	12	1				Arena Coin	Assets/Product/Texture/Image/IconTools/UiFingerGuessing2Img6.png		Gain {0} coins. Afterwards, obtain {1} coins each time you enter the Mysterious Tavern. Earn an additional {2} coins during winning streaks.	30	3	2																4
61015	7	16	12	12	1				Arena Coin	Assets/Product/Texture/Image/IconTools/UiFingerGuessing2Img6.png		Gain {0} coins. Afterwards, obtain {1} coins each time you enter the Mysterious Tavern. Earn an additional {2} coins during winning streaks.	38	3	2																5
61021	7	16	12	12	1				Tavern VIP Card	Assets/Product/Texture/Image/IconTools/ItPointFriend001.png		Gain {0} coins. Afterwards, obtain {1} free refreshes each time you enter the Mysterious Tavern.	24	2																	7
61022	7	16	12	12	1				Tavern VIP Card	Assets/Product/Texture/Image/IconTools/ItPointFriend001.png		Gain {0} coins. Afterwards, obtain {1} free refreshes each time you enter the Mysterious Tavern.	32	2																	8
61023	7	16	12	12	1				Tavern VIP Card	Assets/Product/Texture/Image/IconTools/ItPointFriend001.png		Gain {0} coins. Afterwards, obtain {1} free refreshes each time you enter the Mysterious Tavern.	40	2																	9
61024	7	16	12	12	1				Tavern VIP Card	Assets/Product/Texture/Image/IconTools/ItPointFriend001.png		Gain {0} coins. Afterwards, obtain {1} free refreshes each time you enter the Mysterious Tavern.	48	2																	10
61025	7	16	12	12	1				Tavern VIP Card	Assets/Product/Texture/Image/IconTools/ItPointFriend001.png		Gain {0} coins. Afterwards, obtain {1} free refreshes each time you enter the Mysterious Tavern.	56	2																	11
61031	7	16	12	12	1				Lucky Ring	Assets/Product/Texture/Image/IconTools/IconTheatre16.png		Gain {0} coins. Afterwards, whenever you enter the Mysterious Tavern on a winning streak, earn coins equal to {1}x your streak count, up to {2} coins each time.	6	2	8																13
61032	7	16	12	12	1				Lucky Ring	Assets/Product/Texture/Image/IconTools/IconTheatre16.png		Gain {0} coins. Afterwards, whenever you enter the Mysterious Tavern on a winning streak, earn coins equal to {1}x your streak count, up to {2} coins each time.	14	2	8																14
61033	7	16	12	12	1				Lucky Ring	Assets/Product/Texture/Image/IconTools/IconTheatre16.png		Gain {0} coins. Afterwards, whenever you enter the Mysterious Tavern on a winning streak, earn coins equal to {1}x your streak count, up to {2} coins each time.	22	2	8																15
61034	7	16	12	12	1				Lucky Ring	Assets/Product/Texture/Image/IconTools/IconTheatre16.png		Gain {0} coins. Afterwards, whenever you enter the Mysterious Tavern on a winning streak, earn coins equal to {1}x your streak count, up to {2} coins each time.	30	2	8																16
61035	7	16	12	12	1				Lucky Ring	Assets/Product/Texture/Image/IconTools/IconTheatre16.png		Gain {0} coins. Afterwards, whenever you enter the Mysterious Tavern on a winning streak, earn coins equal to {1}x your streak count, up to {2} coins each time.	38	2	8																17
61041	7	16	12	12	1				Veteran Medal	Assets/Product/Texture/Image/IconTools/IconActivityConsume2031001.png		Gain {0} coins. When entering battle, gain {1} ATK and {2} HP.	12	18	600																19
61042	7	16	12	12	1				Veteran Medal	Assets/Product/Texture/Image/IconTools/IconActivityConsume2031001.png		Gain {0} coins. When entering battle, gain {1} ATK and {2} HP.	12	24	600																20
61043	7	16	12	12	1				Veteran Medal	Assets/Product/Texture/Image/IconTools/IconActivityConsume2031001.png		Gain {0} coins. When entering battle, gain {1} ATK and {2} HP.	12	30	700																21
61044	7	16	12	12	1				Veteran Medal	Assets/Product/Texture/Image/IconTools/IconActivityConsume2031001.png		Gain {0} coins. When entering battle, gain {1} ATK and {2} HP.	12	36	800																22
61045	7	16	12	12	1				Veteran Medal	Assets/Product/Texture/Image/IconTools/IconActivityConsume2031001.png		Gain {0} coins. When entering battle, gain {1} ATK and {2} HP.	12	42	900																23
61051	7	16	12	12	1				Bandit's Hand	Assets/Product/Texture/Image/IconTools/ItCharAprilFoolsDay01.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, steal {1} random Rune from the tavern, but lose {2} coins.	10	1	6																25
61052	7	16	12	12	1				Bandit's Hand	Assets/Product/Texture/Image/IconTools/ItCharAprilFoolsDay01.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, steal {1} random Rune from the tavern, but lose {2} coins.	18	1	6																26
61053	7	16	12	12	1				Bandit's Hand	Assets/Product/Texture/Image/IconTools/ItCharAprilFoolsDay01.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, steal {1} random Rune from the tavern, but lose {2} coins.	18	1	5																27
61054	7	16	12	12	1				Bandit's Hand	Assets/Product/Texture/Image/IconTools/ItCharAprilFoolsDay01.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, steal {1} random Rune from the tavern, but lose {2} coins.	18	1	4																28
61055	7	16	12	12	1				Bandit's Hand	Assets/Product/Texture/Image/IconTools/ItCharAprilFoolsDay01.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, steal {1} random Rune from the tavern, but lose {2} coins.	18	1	2																29
61061	7	16	12	12	1				Iridescent Conch	Assets/Product/Texture/Image/IconTools/IconActivityConsume2024001.png		Gain {0} coin(s). Afterwards, each time you enter the Mysterious Tavern, earn coins equal to {1}x the number of different archetype tags on your equipped Runes.	6	1																	31
61062	7	16	12	12	1				Iridescent Conch	Assets/Product/Texture/Image/IconTools/IconActivityConsume2024001.png		Gain {0} coin(s). Afterwards, each time you enter the Mysterious Tavern, earn coins equal to {1}x the number of different archetype tags on your equipped Runes.	10	1																	32
61063	7	16	12	12	1				Iridescent Conch	Assets/Product/Texture/Image/IconTools/IconActivityConsume2024001.png		Gain {0} coin(s). Afterwards, each time you enter the Mysterious Tavern, earn coins equal to {1}x the number of different archetype tags on your equipped Runes.	10	2																	33
61064	7	16	12	12	1				Iridescent Conch	Assets/Product/Texture/Image/IconTools/IconActivityConsume2024001.png		Gain {0} coin(s). Afterwards, each time you enter the Mysterious Tavern, earn coins equal to {1}x the number of different archetype tags on your equipped Runes.	14	2																	34
61065	7	16	12	12	1				Iridescent Conch	Assets/Product/Texture/Image/IconTools/IconActivityConsume2024001.png		Gain {0} coin(s). Afterwards, each time you enter the Mysterious Tavern, earn coins equal to {1}x the number of different archetype tags on your equipped Runes.	18	2																	35
61071	7	16	12	12	1				Dice of Fate	Assets/Product/Texture/Image/IconTools/UiDragPuzzleItem08.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, the Rune in the leftmost inventory slot will be randomly replaced with another of one higher rarity level.	6																		37
61072	7	16	12	12	1				Dice of Fate	Assets/Product/Texture/Image/IconTools/UiDragPuzzleItem08.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, the Rune in the leftmost inventory slot will be randomly replaced with another of one higher rarity level.	14																		38
61073	7	16	12	12	1				Dice of Fate	Assets/Product/Texture/Image/IconTools/UiDragPuzzleItem08.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, the Rune in the leftmost inventory slot will be randomly replaced with another of one higher rarity level.	20																		39
61074	7	16	12	12	1				Dice of Fate	Assets/Product/Texture/Image/IconTools/UiDragPuzzleItem08.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, the Rune in the leftmost inventory slot will be randomly replaced with another of one higher rarity level.	26																		40
61075	7	16	12	12	1				Dice of Fate	Assets/Product/Texture/Image/IconTools/UiDragPuzzleItem08.png		Gain {0} coins. Afterwards, each time you enter the Mysterious Tavern, the Rune in the leftmost inventory slot will be randomly replaced with another of one higher rarity level.	32																		41
61081	7	16	12	12	1				Rune Chest: Epic	Assets/Product/Texture/Image/IconTools/IconRougeItem029.png		Gain {0} random Orange Runes.	2																		43
61082	7	16	12	12	1				Rune Chest: Epic	Assets/Product/Texture/Image/IconTools/IconRougeItem029.png		Gain {0} random Orange Runes.	3																		44
61083	7	16	12	12	1				Rune Chest: Epic	Assets/Product/Texture/Image/IconTools/IconRougeItem029.png		Gain {0} random Orange Runes.	3																		45
61084	7	16	12	12	1				Rune Chest: Epic	Assets/Product/Texture/Image/IconTools/IconRougeItem029.png		Gain {0} random Orange Runes.	4																		46
61091	7	16	12	12	1				Giant Killer	Assets/Product/Texture/Image/IconTools/ItPointEvent004.png		In battle, deals {1}% more DMG against enemies whose Max HP is greater than or equal to {0}% of your character's Max HP.	100	15																	47
61092	7	16	12	12	1				Giant Killer	Assets/Product/Texture/Image/IconTools/ItPointEvent004.png		In battle, deals {1}% more DMG against enemies whose Max HP is greater than or equal to {0}% of your character's Max HP.	100	30																	48
61093	7	16	12	12	1				Giant Killer	Assets/Product/Texture/Image/IconTools/ItPointEvent004.png		In battle, deals {1}% more DMG against enemies whose Max HP is greater than or equal to {0}% of your character's Max HP.	100	45																	49
61094	7	16	12	12	1				Giant Killer	Assets/Product/Texture/Image/IconTools/ItPointEvent004.png		In battle, deals {1}% more DMG against enemies whose Max HP is greater than or equal to {0}% of your character's Max HP.	100	60																	50
61095	7	16	12	12	1				Giant Killer	Assets/Product/Texture/Image/IconTools/ItPointEvent004.png		In battle, deals {1}% more DMG against enemies whose Max HP is greater than or equal to {0}% of your character's Max HP.	100	75																	51
61101	7	16	12	12	1				Armor-Piercing Round	Assets/Product/Texture/Image/IconTools/IconMaverick3Activity02.png		In battle, each time DMG is dealt, additionally deals DMG equal to {0}% of that DMG to enemy shields. When the enemy has no shield, restores HP equal to {1}% of the DMG dealt.	20	4																	52
61102	7	16	12	12	1				Armor-Piercing Round	Assets/Product/Texture/Image/IconTools/IconMaverick3Activity02.png		In battle, each time DMG is dealt, additionally deals DMG equal to {0}% of that DMG to enemy shields. When the enemy has no shield, restores HP equal to {1}% of the DMG dealt.	40	8																	53
61103	7	16	12	12	1				Armor-Piercing Round	Assets/Product/Texture/Image/IconTools/IconMaverick3Activity02.png		In battle, each time DMG is dealt, additionally deals DMG equal to {0}% of that DMG to enemy shields. When the enemy has no shield, restores HP equal to {1}% of the DMG dealt.	60	12																	54
61104	7	16	12	12	1				Armor-Piercing Round	Assets/Product/Texture/Image/IconTools/IconMaverick3Activity02.png		In battle, each time DMG is dealt, additionally deals DMG equal to {0}% of that DMG to enemy shields. When the enemy has no shield, restores HP equal to {1}% of the DMG dealt.	80	16																	55
61105	7	16	12	12	1				Armor-Piercing Round	Assets/Product/Texture/Image/IconTools/IconMaverick3Activity02.png		In battle, each time DMG is dealt, additionally deals DMG equal to {0}% of that DMG to enemy shields. When the enemy has no shield, restores HP equal to {1}% of the DMG dealt.	100	20																	56
61111	7	16	12	12	1				Blood Rose	Assets/Product/Texture/Image/IconTools/IconActivityConsume2027001.png		In battle, for every {0} HP enemies recover, steals {1} HP from them.	5000	500																	57
61112	7	16	12	12	1				Blood Rose	Assets/Product/Texture/Image/IconTools/IconActivityConsume2027001.png		In battle, for every {0} HP enemies recover, steals {1} HP from them.	5000	1000																	58
61113	7	16	12	12	1				Blood Rose	Assets/Product/Texture/Image/IconTools/IconActivityConsume2027001.png		In battle, for every {0} HP enemies recover, steals {1} HP from them.	5000	1500																	59
61114	7	16	12	12	1				Blood Rose	Assets/Product/Texture/Image/IconTools/IconActivityConsume2027001.png		In battle, for every {0} HP enemies recover, steals {1} HP from them.	5000	2000																	60
61115	7	16	12	12	1				Blood Rose	Assets/Product/Texture/Image/IconTools/IconActivityConsume2027001.png		In battle, for every {0} HP enemies recover, steals {1} HP from them.	5000	2500																	61
61121	7	16	12	12	1				Berserker's Blood	Assets/Product/Texture/Image/IconTools/UiNonogramItem09.png		In battle, loses {0}% HP every second while dealing DMG to enemies equal to {1}% of the HP lost for 10s.	3	100																	62
61122	7	16	12	12	1				Berserker's Blood	Assets/Product/Texture/Image/IconTools/UiNonogramItem09.png		In battle, loses {0}% HP every second while dealing DMG to enemies equal to {1}% of the HP lost for 10s.	4	100																	63
61123	7	16	12	12	1				Berserker's Blood	Assets/Product/Texture/Image/IconTools/UiNonogramItem09.png		In battle, loses {0}% HP every second while dealing DMG to enemies equal to {1}% of the HP lost for 10s.	5	100																	64
61124	7	16	12	12	1				Berserker's Blood	Assets/Product/Texture/Image/IconTools/UiNonogramItem09.png		In battle, loses {0}% HP every second while dealing DMG to enemies equal to {1}% of the HP lost for 10s.	5	115																	65
61125	7	16	12	12	1				Berserker's Blood	Assets/Product/Texture/Image/IconTools/UiNonogramItem09.png		In battle, loses {0}% HP every second while dealing DMG to enemies equal to {1}% of the HP lost for 10s.	5	130																	66
61131	7	16	12	12	1				Bloodthirsty Vessel	Assets/Product/Texture/Image/IconTools/IconActivityConsume2038001.png		In battle, loses {0}% HP upon entry (will not fall below 1%) and gains a shield equal to the original amount of HP lost. All DMG increases by {1}% for 10s afterward.	40	15																	67
61132	7	16	12	12	1				Bloodthirsty Vessel	Assets/Product/Texture/Image/IconTools/IconActivityConsume2038001.png		In battle, loses {0}% HP upon entry (will not fall below 1%) and gains a shield equal to the original amount of HP lost. All DMG increases by {1}% for 10s afterward.	40	30																	68
61133	7	16	12	12	1				Bloodthirsty Vessel	Assets/Product/Texture/Image/IconTools/IconActivityConsume2038001.png		In battle, loses {0}% HP upon entry (will not fall below 1%) and gains a shield equal to the original amount of HP lost. All DMG increases by {1}% for 10s afterward.	40	45																	69
61134	7	16	12	12	1				Bloodthirsty Vessel	Assets/Product/Texture/Image/IconTools/IconActivityConsume2038001.png		In battle, loses {0}% HP upon entry (will not fall below 1%) and gains a shield equal to the original amount of HP lost. All DMG increases by {1}% for 10s afterward.	40	60																	70
61135	7	16	12	12	1				Bloodthirsty Vessel	Assets/Product/Texture/Image/IconTools/IconActivityConsume2038001.png		In battle, loses {0}% HP upon entry (will not fall below 1%) and gains a shield equal to the original amount of HP lost. All DMG increases by {1}% for 10s afterward.	40	75																	71
61141	7	16	12	12	1				Fate Wheel Pact	Assets/Product/Texture/Image/IconTools/IconActivityConsume2020001.png		When HP first drops below 80% in battle, deals Physical DMG equal to {1}% of ATK once for every {0} skill previously triggered, up to 5 times.	1	100																	72
