Id	SourceGroupId	Type	Priority	PreTaskId	Result	RewardId	GroupId	LoginVisible	Condition[0]	StartTime	EndTime
3523	0	4	25196	0	30	35230	0	0	3523		
3524	0	4	25195	0	40	35240	0	0	3524		
3525	0	4	25194	0	50	35250	0	0	3525		
3526	0	4	25193	0	75	35260	0	0	3526		
3527	0	4	25192	0	100	35270	0	0	3527		
3528	0	4	25191	0	125	35280	0	0	3528		
3529	0	4	25190	0	150	35290	0	0	3529		
3530	0	4	25099	0	2	35300	0	0	3530		
3531	0	4	25098	0	5	35310	0	0	3531		
3532	0	4	25097	0	10	35320	0	0	3532		
3533	0	4	25096	0	15	35330	0	0	3533		
3534	0	4	25095	0	20	35340	0	0	3534		
3535	0	4	25094	0	25	35350	0	0	3535		
3536	0	4	25093	0	30	35360	0	0	3536		
3537	0	4	25092	0	35	35370	0	0	3537		
3538	0	4	25091	0	40	35380	0	0	3538		
3539	0	4	25090	0	45	35390	0	0	3539		
3540	0	4	25089	0	50	35400	0	0	3540		
3550	0	4	24999	0	10	35500	0	0	3550		
3551	0	4	24998	0	20	35510	0	0	3551		
3552	0	4	24997	0	40	35520	0	0	3552		
3553	0	4	24996	0	60	35530	0	0	3553		
3554	0	4	24995	0	100	35540	0	0	3554		
3555	0	4	24994	0	150	35550	0	0	3555		
3556	0	4	24993	0	200	35560	0	0	3556		
3557	0	4	24992	0	300	35570	0	0	3557		
3558	0	4	24991	0	400	35580	0	0	3558		
3559	0	4	24990	0	500	35590	0	0	3559		
3560	0	4	24899	0	25	35600	0	0	3560		
3561	0	4	24898	0	50	35610	0	0	3561		
3562	0	4	24897	0	100	35620	0	0	3562		
3563	0	4	24896	0	150	35630	0	0	3563		
23010101	0	4	24799	0	1	374001	0	0	23010101		
23010102	0	4	24798	0	1	374002	0	0	23010102		
23010103	0	4	24797	0	1	374003	0	0	23010103		
23010104	0	4	24796	0	1	374004	0	0	23010104		
23010201	0	4	24795	0	1	374011	0	0	23010201		
23010202	0	4	24794	0	1	374012	0	0	23010202		
23010203	0	4	24793	0	1	374013	0	0	23010203		
23010204	0	4	24792	0	1	374014	0	0	23010204		
23010301	0	4	24791	0	1	374021	0	0	23010301		
23010302	0	4	24790	0	1	374022	0	0	23010302		
23010303	0	4	24789	0	1	374023	0	0	23010303		
23010304	0	4	24788	0	1	374024	0	0	23010304		
23010401	0	4	24787	0	1	374031	0	0	23010401		
23010402	0	4	24786	0	1	374032	0	0	23010402		
23010403	0	4	24785	0	1	374033	0	0	23010403		
23010404	0	4	24784	0	1	374034	0	0	23010404		
23010501	0	4	24783	0	1	374041	0	0	23010501		
23010502	0	4	24782	0	1	374042	0	0	23010502		
23010503	0	4	24781	0	1	374043	0	0	23010503		
23010504	0	4	24780	0	1	374044	0	0	23010504		
23010601	0	4	24779	0	1	374051	0	0	23010601		
23010602	0	4	24778	0	1	374052	0	0	23010602		
23010603	0	4	24777	0	1	374053	0	0	23010603		
23010604	0	4	24776	0	1	374054	0	0	23010604		
23010701	0	4	24775	0	1	374061	0	0	23010701		
23010702	0	4	24774	0	1	374062	0	0	23010702		
23010703	0	4	24773	0	1	374063	0	0	23010703		
23010704	0	4	24772	0	1	374064	0	0	23010704		
23010801	0	4	24771	0	1	374071	0	0	23010801		
23010802	0	4	24770	0	1	374072	0	0	23010802		
23010803	0	4	24769	0	1	374073	0	0	23010803		
23010804	0	4	24768	0	1	374074	0	0	23010804		
23010901	0	4	24767	0	1	374075	0	0	23010901		
23010902	0	4	24766	0	1	374076	0	0	23010902		
23010903	0	4	24765	0	1	374077	0	0	23010903		
23010904	0	4	24764	0	1	374078	0	0	23010904		
23011001	0	4	24763	0	1	374079	0	0	23011001		
23011002	0	4	24762	0	1	374080	0	0	23011002		
23011003	0	4	24761	0	1	374081	0	0	23011003		
23011004	0	4	24760	0	1	374082	0	0	23011004		
23011101	0	4	24759	0	1	374083	0	0	23011101		
23011102	0	4	24758	0	1	374084	0	0	23011102		
23011103	0	4	24757	0	1	374085	0	0	23011103		
23011104	0	4	24756	0	1	374086	0	0	23011104		
23011201	0	4	24755	0	1	374087	0	0	23011201		
23011202	0	4	24754	0	1	374088	0	0	23011202		
23011203	0	4	24753	0	1	374089	0	0	23011203		
23011204	0	4	24752	0	1	374090	0	0	23011204		
23011301	0	4	24755	0	1	374091	0	0	23011301		
23011302	0	4	24754	0	1	374092	0	0	23011302		
23011303	0	4	24753	0	1	374093	0	0	23011303		
23011304	0	4	24752	0	1	374094	0	0	23011304		
23011401	0	4	24751	0	1	374095	0	0	23011401		
23011402	0	4	24750	0	1	374096	0	0	23011402		
23011403	0	4	24749	0	1	374097	0	0	23011403		
23011404	0	4	24748	0	1	374098	0	0	23011404		
23011501	0	4	24747	0	1	374099	0	0	23011501		
23011502	0	4	24746	0	1	374100	0	0	23011502		
23011503	0	4	24745	0	1	374101	0	0	23011503		
23011504	0	4	24744	0	1	374102	0	0	23011504		
23011601	0	4	24743	0	1	374103	0	0	23011601		
23011602	0	4	24742	0	1	374104	0	0	23011602		
23011603	0	4	24741	0	1	374105	0	0	23011603		
23011604	0	4	24740	0	1	374106	0	0	23011604		
23011701	0	4	24739	0	1	374203	0	0	23011701		
23011702	0	4	24738	0	1	374204	0	0	23011702		
23011703	0	4	24737	0	1	374205	0	0	23011703		
23011704	0	4	24736	0	1	374206	0	0	23011704		
23011801	0	4	24735	0	1	374207	0	0	23011801		
23011802	0	4	24734	0	1	374208	0	0	23011802		
23011803	0	4	24733	0	1	374209	0	0	23011803		
23011804	0	4	24732	0	1	374210	0	0	23011804		
23011901	0	4	24735	0	1	374211	0	0	23011901		
23011902	0	4	24734	0	1	374212	0	0	23011902		
23011903	0	4	24733	0	1	374213	0	0	23011903		
23011904	0	4	24732	0	1	374214	0	0	23011904		
23012001	0	4	24735	0	1	374211	0	0	23012001		
23012002	0	4	24734	0	1	374212	0	0	23012002		
23012003	0	4	24733	0	1	374213	0	0	23012003		
23012004	0	4	24732	0	1	374214	0	0	23012004		
23012101	0	4	24735	0	1	374211	0	0	23012101		
23012102	0	4	24734	0	1	374212	0	0	23012102		
23012103	0	4	24733	0	1	374213	0	0	23012103		
23012104	0	4	24732	0	1	374214	0	0	23012104		
23012201	0	4	24735	0	1	374211	0	0	23012201		
23012202	0	4	24734	0	1	374212	0	0	23012202		
23012203	0	4	24733	0	1	374213	0	0	23012203		
23012204	0	4	24732	0	1	374214	0	0	23012204		
23012301	0	4	24731	0	1	374211	0	0	23012301		
23012302	0	4	24730	0	1	374212	0	0	23012302		
23012303	0	4	24729	0	1	374213	0	0	23012303		
23012304	0	4	24728	0	1	374214	0	0	23012304		
23012401	0	4	24727	0	1	374211	0	0	23012401		
23012402	0	4	24726	0	1	374212	0	0	23012402		
23012403	0	4	24725	0	1	374213	0	0	23012403		
23012404	0	4	24724	0	1	374214	0	0	23012404		
23012501	0	4	24727	0	1	374211	0	0	23012501		
23012502	0	4	24726	0	1	374212	0	0	23012502		
23012503	0	4	24725	0	1	374213	0	0	23012503		
23012504	0	4	24724	0	1	374214	0	0	23012504		
23012601	0	4	24727	0	1	374211	0	0	23012601		
23012602	0	4	24726	0	1	374212	0	0	23012602		
23012603	0	4	24725	0	1	374213	0	0	23012603		
23012604	0	4	24724	0	1	374214	0	0	23012604		
23012701	0	4	24727	0	1	374211	0	0	23012701		
23012702	0	4	24726	0	1	374212	0	0	23012702		
23012703	0	4	24725	0	1	374213	0	0	23012703		
23012704	0	4	24724	0	1	374214	0	0	23012704		
23012801	0	4	24727	0	1	374211	0	0	23012801		
23012802	0	4	24726	0	1	374212	0	0	23012802		
23012803	0	4	24725	0	1	374213	0	0	23012803		
23012804	0	4	24724	0	1	374214	0	0	23012804		
23012901	0	4	24727	0	1	374211	0	0	23012901		
23012902	0	4	24726	0	1	374212	0	0	23012902		
23012903	0	4	24725	0	1	374213	0	0	23012903		
23012904	0	4	24724	0	1	374214	0	0	23012904		
23013001	0	4	24727	0	1	374211	0	0	23013001		
23013002	0	4	24726	0	1	374212	0	0	23013002		
23013003	0	4	24725	0	1	374213	0	0	23013003		
23013004	0	4	24724	0	1	374214	0	0	23013004		
23013101	0	4	24727	0	1	374211	0	0	23013101		
23013102	0	4	24726	0	1	374212	0	0	23013102		
23013103	0	4	24725	0	1	374213	0	0	23013103		
23013104	0	4	24724	0	1	374214	0	0	23013104		
23013201	0	4	24727	0	1	374211	0	0	23013201		
23013202	0	4	24726	0	1	374212	0	0	23013202		
23013203	0	4	24725	0	1	374213	0	0	23013203		
23013204	0	4	24724	0	1	374214	0	0	23013204		
23013301	0	4	24727	0	1	374211	0	0	23013301		
23013302	0	4	24726	0	1	374212	0	0	23013302		
23013303	0	4	24725	0	1	374213	0	0	23013303		
23013304	0	4	24724	0	1	374214	0	0	23013304		
23013401	0	4	24727	0	1	374211	0	0	23013401		
23013402	0	4	24726	0	1	374212	0	0	23013402		
23013403	0	4	24725	0	1	374213	0	0	23013403		
23013404	0	4	24724	0	1	374214	0	0	23013404		
23013501	0	4	24727	0	1	374211	0	0	23013501		
23013502	0	4	24726	0	1	374212	0	0	23013502		
23013503	0	4	24725	0	1	374213	0	0	23013503		
23013504	0	4	24724	0	1	374214	0	0	23013504		
23013601	0	4	24727	0	1	374211	0	0	23013601		
23013602	0	4	24726	0	1	374212	0	0	23013602		
23013603	0	4	24725	0	1	374213	0	0	23013603		
23013604	0	4	24724	0	1	374214	0	0	23013604		
23013701	0	4	24727	0	1	374211	0	0	23013701		
23013702	0	4	24726	0	1	374212	0	0	23013702		
23013703	0	4	24725	0	1	374213	0	0	23013703		
23013704	0	4	24724	0	1	374214	0	0	23013704		
23013801	0	4	24727	0	1	374211	0	0	23013801		
23013802	0	4	24726	0	1	374212	0	0	23013802		
23013803	0	4	24725	0	1	374213	0	0	23013803		
23013804	0	4	24724	0	1	374214	0	0	23013804		
23013901	0	4	24727	0	1	374211	0	0	23013901		
23013902	0	4	24726	0	1	374212	0	0	23013902		
23013903	0	4	24725	0	1	374213	0	0	23013903		
23013904	0	4	24724	0	1	374214	0	0	23013904		
23020001	0	4	24599	0	1	37601	0	0	23020001		
23020002	0	4	24598	0	3	37602	0	0	23020002		
23020003	0	4	24597	0	5	37603	0	0	23020003		
23020004	0	4	24596	0	7	37604	0	0	23020004		
23020005	0	4	24595	0	9	37605	0	0	23020005		
23020006	0	4	24594	0	12	37606	0	0	23020006		
23020007	0	4	24593	0	15	37607	0	0	23020007		
23020008	0	4	24592	0	20	37608	0	0	23020008		
23020009	0	4	24591	0	30	37609	0	0	23020009		
23030001	0	4	24590	0	1	37701	0	0	23030001		
23030002	0	4	24589	0	3	37702	0	0	23030002		
23030003	0	4	24588	0	5	37703	0	0	23030003		
23030004	0	4	24587	0	7	37704	0	0	23030004		
23030005	0	4	24586	0	9	37705	0	0	23030005		
23030006	0	4	24585	0	12	37706	0	0	23030006		
23030007	0	4	24584	0	15	37707	0	0	23030007		
23030008	0	4	24583	0	20	37708	0	0	23030008		
23030009	0	4	24582	0	30	37709	0	0	23030009		
23040101	0	4	24499	0	1	37401	0	0	23040101		
23040102	0	4	24498	0	1	37501	0	0	23040102		
23040201	0	4	24497	0	1	37402	0	0	23040201		
23040202	0	4	24496	0	1	37502	0	0	23040202		
23040301	0	4	24495	0	1	37403	0	0	23040301		
23040302	0	4	24494	0	1	37503	0	0	23040302		
23040401	0	4	24493	0	1	37404	0	0	23040401		
23040402	0	4	24492	0	1	37504	0	0	23040402		
23040501	0	4	24491	0	1	37405	0	0	23040501		
23040502	0	4	24490	0	1	37505	0	0	23040502		
23040601	0	4	24489	0	1	37406	0	0	23040601		
23040602	0	4	24488	0	1	37506	0	0	23040602		
23040701	0	4	24487	0	1	37407	0	0	23040701		
23040702	0	4	24486	0	1	37507	0	0	23040702		
23040801	0	4	24485	0	1	37408	0	0	23040801		
23040802	0	4	24484	0	1	37508	0	0	23040802		
23040901	0	4	24483	0	1	37409	0	0	23040901		
23040902	0	4	24482	0	1	37509	0	0	23040902		
23041001	0	4	24481	0	1	37410	0	0	23041001		
23041002	0	4	24480	0	1	37510	0	0	23041002		
23041101	0	4	24479	0	1	37411	0	0	23041101		
23041102	0	4	24478	0	1	37511	0	0	23041102		
23041201	0	4	24477	0	1	37412	0	0	23041201		
23041202	0	4	24476	0	1	37512	0	0	23041202		
23041301	0	4	24475	0	1	37413	0	0	23041301		
23041302	0	4	24474	0	1	37513	0	0	23041302		
23041401	0	4	24473	0	1	37414	0	0	23041401		
23041402	0	4	24472	0	1	37514	0	0	23041402		
23041501	0	4	24471	0	1	37415	0	0	23041501		
23041502	0	4	24470	0	1	37515	0	0	23041502		
23041601	0	4	24469	0	1	37416	0	0	23041601		
23041602	0	4	24468	0	1	37516	0	0	23041602		
23041701	0	4	24467	0	1	37417	0	0	23041701		
23041702	0	4	24466	0	1	37517	0	0	23041702		
23041801	0	4	24465	0	1	37418	0	0	23041801		
23041802	0	4	24464	0	1	37518	0	0	23041802		
23041901	0	4	24463	0	1	37419	0	0	23041901		
23041902	0	4	24462	0	1	37519	0	0	23041902		
23042001	0	4	24461	0	1	37419	0	0	23042001		
23042002	0	4	24460	0	1	37520	0	0	23042002		
23042101	0	4	24459	0	1	37420	0	0	23042101		
23042102	0	4	24458	0	1	37521	0	0	23042102		
23042201	0	4	24457	0	1	37421	0	0	23042201		
23042202	0	4	24456	0	1	37522	0	0	23042202		
23042301	0	4	24455	0	1	37422	0	0	23042301		
23042302	0	4	24454	0	1	37523	0	0	23042302		
23042401	0	4	24453	0	1	37423	0	0	23042401		
23042402	0	4	24452	0	1	37524	0	0	23042402		
23042501	0	4	24451	0	1	37419	0	0	23042501		
23042502	0	4	24450	0	1	37525	0	0	23042502		
23042601	0	4	24449	0	1	37419	0	0	23042601		
23042602	0	4	24448	0	1	37526	0	0	23042602		
23042701	0	4	24447	0	1	37419	0	0	23042701		
23042702	0	4	24446	0	1	37527	0	0	23042702		
23042801	0	4	24445	0	1	37419	0	0	23042801		
23042802	0	4	24444	0	1	37528	0	0	23042802		
23042901	0	4	24443	0	1	37426	0	0	23042901		
23042902	0	4	24442	0	1	37529	0	0	23042902		
23043001	0	4	24441	0	1	37419	0	0	23043001		
23043002	0	4	24440	0	1	37530	0	0	23043002		
23043101	0	4	24439	0	1	37419	0	0	23043101		
23043102	0	4	24438	0	1	37531	0	0	23043102		
23043201	0	4	24437	0	1	37419	0	0	23043201		
23043202	0	4	24436	0	1	37532	0	0	23043202		
23043301	0	4	24435	0	1	37419	0	0	23043301		
23043302	0	4	24434	0	1	37533	0	0	23043302		
23043401	0	4	24433	0	1	37419	0	0	23043401		
23043402	0	4	24432	0	1	37534	0	0	23043402		
23043501	0	4	24431	0	1	37419	0	0	23043501		
23043502	0	4	24430	0	1	37535	0	0	23043502		
23043601	0	4	24429	0	1	37419	0	0	23043601		
23043602	0	4	24428	0	1	37536	0	0	23043602		
23043701	0	4	24427	0	1	37419	0	0	23043701		
23043702	0	4	24426	0	1	37537	0	0	23043702		
23043801	0	4	24427	0	1	37419	0	0	23043801		
23043802	0	4	24426	0	1	37538	0	0	23043802		
23043901	0	4	24423	0	1	37419	0	0	23043901		
23043902	0	4	24422	0	1	37539	0	0	23043902		
23050001	0	4	24199	0	10	37801	0	0	23050001		
23050002	0	4	24198	0	20	37802	0	0	23050002		
23050003	0	4	24197	0	50	37803	0	0	23050003		
23050004	0	4	24196	0	100	37804	0	0	23050004		
23050005	0	4	24195	0	200	37805	0	0	23050005		
23050006	0	4	24194	0	500	37806	0	0	23050006		
3230	0	4	19999	0	1000000	32300	0	0	3230		
3231	0	4	19998	0	3000000	32310	0	0	3231		
3232	0	4	19997	0	5000000	32320	0	0	3232		
3233	0	4	19996	0	10000000	32330	0	0	3233		
3234	0	4	19995	0	15000000	32340	0	0	3234		
3235	0	4	19994	0	20000000	32350	0	0	3235		
3236	0	4	19993	0	30000000	32360	0	0	3236		
3237	0	4	19992	0	50000000	32370	0	0	3237		
3238	0	4	19991	0	70000000	32380	0	0	3238		
3239	0	4	19990	0	99999999	32390	0	0	3239		
3600	0	4	19989	0	1000000	36000	0	0	3600		
3601	0	4	19988	0	3000000	36010	0	0	3601		
3602	0	4	19987	0	5000000	36020	0	0	3602		
3603	0	4	19986	0	10000000	36030	0	0	3603		
3604	0	4	19985	0	15000000	36040	0	0	3604		
3605	0	4	19984	0	20000000	36050	0	0	3605		
3606	0	4	19983	0	30000000	36060	0	0	3606		
3607	0	4	19982	0	50000000	36070	0	0	3607		
3608	0	4	19981	0	70000000	36080	0	0	3608		
3609	0	4	19980	0	99999999	36090	0	0	3609		
3610	0	4	19979	0	10	36100	0	0	3610		
3611	0	4	19978	0	30	36110	0	0	3611		
3612	0	4	19977	0	60	36120	0	0	3612		
3613	0	4	19976	0	100	36130	0	0	3613		
3620	0	4	19975	0	10	36200	0	0	3620		
3621	0	4	19974	0	30	36210	0	0	3621		
3622	0	4	19973	0	60	36220	0	0	3622		
3623	0	4	19972	0	100	36230	0	0	3623		
3630	0	4	19971	0	10	36300	0	0	3630		
3631	0	4	19970	0	30	36310	0	0	3631		
3632	0	4	19969	0	60	36320	0	0	3632		
3633	0	4	19968	0	100	36330	0	0	3633		
3640	0	4	19899	0	1	36400	0	0	3640		
3641	0	4	19898	0	3	36410	0	0	3641		
3642	0	4	19897	0	5	36420	0	0	3642		
3643	0	4	19896	0	10	36430	0	0	3643		
31060005	0	4	19895	0	20	36431	0	0	31060005		
31060006	0	4	19894	0	30	36432	0	0	31060006		
3650	0	4	19799	0	1	36500	0	0	3650		
3651	0	4	19798	0	3	36510	0	0	3651		
3652	0	4	19797	0	5	36520	0	0	3652		
3653	0	4	19796	0	10	36530	0	0	3653		
31070005	0	4	19795	0	20	36531	0	0	31070005		
31070006	0	4	19794	0	30	36532	0	0	31070006		
31080001	0	4	19699	0	1	36533	0	0	31080001		
31080002	0	4	19698	0	3	36534	0	0	31080002		
31080003	0	4	19697	0	5	36535	0	0	31080003		
31080004	0	4	19696	0	10	36536	0	0	31080004		
31080005	0	4	19695	0	20	36537	0	0	31080005		
31080006	0	4	19694	0	30	36538	0	0	31080006		
31090101	0	4	19599	0	1	37301	0	0	31090101		
31090201	0	4	19598	0	1	37302	0	0	31090201		
31090301	0	4	19597	0	1	37303	0	0	31090301		
31090401	0	4	19596	0	1	37304	0	0	31090401		
31090501	0	4	19595	0	1	37305	0	0	31090501		
31090601	0	4	19594	0	1	37306	0	0	31090601		
31090701	0	4	19593	0	1	37307	0	0	31090701		
31090801	0	4	19592	0	1	37308	0	0	31090801		
31090901	0	4	19591	0	1	37309	0	0	31090901		
31091001	0	4	19590	0	1	37310	0	0	31091001		
31091101	0	4	19589	0	1	37311	0	0	31091101		
31091201	0	4	19588	0	1	37312	0	0	31091201		
31091301	0	4	19587	0	1	37313	0	0	31091301		
31091401	0	4	19586	0	1	37314	0	0	31091401		
31091501	0	4	19585	0	1	37315	0	0	31091501		
31091601	0	4	19584	0	1	37316	0	0	31091601		
31091701	0	4	19583	0	1	37317	0	0	31091701		
31091801	0	4	19582	0	1	37318	0	0	31091801		
31091901	0	4	19581	0	1	37319	0	0	31091901		
31092001	0	4	19580	0	1	37320	0	0	31092001		
31092101	0	4	19579	0	1	37321	0	0	31092101		
31092201	0	4	19578	0	1	37322	0	0	31092201		
31092301	0	4	19577	0	1	37323	0	0	31092301		
31092401	0	4	19576	0	1	37324	0	0	31092401		
31092501	0	4	19575	0	1	37325	0	0	31092501		
31092601	0	4	19574	0	1	37326	0	0	31092601		
31092701	0	4	19573	0	1	37327	0	0	31092701		
31092801	0	4	19572	0	1	37328	0	0	31092801		
31092901	0	4	19571	0	1	37337	0	0	31092901		
31093001	0	4	19570	0	1	37339	0	0	31093001		
31093101	0	4	19569	0	1	37338	0	0	31093101		
31093201	0	4	19568	0	1	37329	0	0	31093201		
31093301	0	4	19567	0	1	37330	0	0	31093301		
31093401	0	4	19566	0	1	37331	0	0	31093401		
31093501	0	4	19565	0	1	37332	0	0	31093501		
31093601	0	4	19564	0	1	37333	0	0	31093601		
31093701	0	4	19563	0	1	37334	0	0	31093701		
31093801	0	4	19562	0	1	37335	0	0	31093801		
31093901	0	4	19561	0	1	37336	0	0	31093901		
31094001	0	4	19560	0	1	37340	0	0	31094001		
31094101	0	4	19559	0	1	37341	0	0	31094101		
31094201	0	4	19558	0	1	37342	0	0	31094201		
31094301	0	4	19557	0	1	37343	0	0	31094301		
31094401	0	4	19556	0	1	37344	0	0	31094401		
31094501	0	4	19555	0	1	37345	0	0	31094501		
31094601	0	4	19554	0	1	37346	0	0	31094601		
31094701	0	4	19553	0	1	37347	0	0	31094701		
31094801	0	4	19552	0	1	37348	0	0	31094801		
31094901	0	4	19551	0	1	37349	0	0	31094901		
31095001	0	4	19550	0	1	37350	0	0	31095001		
31095101	0	4	19549	0	1	37351	0	0	31095101		
31095201	0	4	19548	0	1	37352	0	0	31095201		
31095301	0	4	19547	0	1	37353	0	0	31095301		
31095401	0	4	19546	0	1	37354	0	0	31095401		
31095501	0	4	19545	0	1	37355	0	0	31095501		
31095601	0	4	19544	0	1	37356	0	0	31095601		
31095701	0	4	19543	0	1	37357	0	0	31095701		
31095801	0	4	19543	0	1	37358	0	0	31095801		
31095901	0	4	19542	0	1	37359	0	0	31095901		
31096001	0	4	19541	0	1	37360	0	0	31096001		
31096101	0	4	19540	0	1	37361	0	0	31096101		
31096201	0	4	19539	0	1	37362	0	0	31096201		
31096301	0	4	19538	0	1	37363	0	0	31096301		
31096401	0	4	19537	0	1	37364	0	0	31096401		
31096501	0	4	19536	0	1	37365	0	0	31096501		
31096601	0	4	19535	0	1	37366	0	0	31096601		
31096701	0	4	19535	0	1	37367	0	0	31096701		
31096801	0	4	19534	0	1	37368	0	0	31096801		
31096901	0	4	19533	0	1	37369	0	0	31096901		
31097001	0	4	19532	0	1	37370	0	0	31097001		
31097101	0	4	19531	0	1	37371	0	0	31097101		
31097201	0	4	19530	0	1	37372	0	0	31097201		
31097301	0	4	19529	0	1	37373	0	0	31097301		
31097401	0	4	19528	0	1	37374	0	0	31097401		
31097501	0	4	19527	0	1	37375	0	0	31097501		
31097601	0	4	19526	0	1	37376	0	0	31097601		
31097701	0	4	19525	0	1	37377	0	0	31097701		
31097801	0	4	19524	0	1	37378	0	0	31097801		
31097901	0	4	19523	0	1	37379	0	0	31097901		
31098001	0	4	19522	0	1	37380	0	0	31098001		
31098101	0	4	19521	0	1	37381	0	0	31098101		
3660	0	4	19099	0	10	36600	0	0	3660		
3661	0	4	19098	0	20	36610	0	0	3661		
3662	0	4	19097	0	30	36620	0	0	3662		
3663	0	4	19096	0	40	36630	0	0	3663		
3664	0	4	19095	0	50	36640	0	0	3664		
3665	0	4	19094	0	60	36650	0	0	3665		
3666	0	4	19093	0	70	36660	0	0	3666		
3667	0	4	19092	0	80	36670	0	0	3667		
3150	0	4	9450	0	2	31500	0	0	3150		
3151	0	4	9440	0	5	31510	0	0	3151		
3152	0	4	9430	0	10	31520	0	0	3152		
3153	0	4	9420	0	20	31530	0	0	3153		
