SkipId	Origin	UiName	ParamId	Explain	FunctionalId	IsHideFunc	CustomParams[1]	CustomParams[2]	CustomParams[3]	CustomParams[4]	CustomParams[5]	ConditionId	IsRecord	TimeId	NotShowUI[1]	NotShowUI[2]	NotShowUI[3]	StartTime	CloseTime
116	1	UiCharacterSystemV2P6		Go to Enhance Your Member	101	1	0												
117	3	UiNewFuben	10020101	Go to Normal Story		1													
118	3	UiNewFuben	10020102	Go to Normal Story		1													
119	3	UiNewFuben	10020103	Go to Normal Story		1													
120	3	UiNewFuben	10020104	Go to Normal Story		1													
121	7	OnOpenRepeatChallengeActivity		Advance to Simulated Battlefield	10309	1	1						1						
122	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
123	3	UiNewFuben	10020201	Go to Normal Story		1													
124	3	UiNewFuben	10020202	Go to Normal Story		1													
125	3	UiNewFuben	10020203	Go to Normal Story		1													
126	3	UiNewFuben	10020204	Go to Normal Story		1													
127	6	UiTask		Go to Mission		1	4												
128	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
129	3	UiNewFuben	10020301	Go to Normal Story		1													
130	3	UiNewFuben	10020302	Go to Normal Story		1													
131	7	OnOpenRepeatChallengeActivity		Advance to Simulated Battlefield	10309	1	1						1						
132	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
133	3	UiNewFuben	10020303	Go to Normal Story		1													
134	6	UiTask		Go to Mission		1	1	0	0										
135	7	OnOpenRepeatChallengeActivity		Advance to Simulated Battlefield	10309	1	1						1						
136	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
137	1	UiCharacterSystemV2P6		Go to Enhance Your Member	101	1	0												
138	3	UiNewFuben	11010101	Go to Hidden Story	10102	1													
139	3	UiNewFuben	11010102	Go to Hidden Story	10102	1													
140	3	UiNewFuben	11010103	Go to Hidden Story	10102	1													
141	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
142	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
143	3	UiNewFuben	11010104	Go to Hidden Story	10102	1													
144	3	UiNewFuben	11010105	Go to Hidden Story	10102	1													
145	6	UiTask		Go to Mission		1	1	0	0										
146	1	UiCharacterSystemV2P6		Go to Enhance Your Member	101	1	0												
147	3	UiNewFuben	10030101	Go to Normal Story		1													
148	3	UiNewFuben	10030102	Go to Normal Story		1													
149	3	UiNewFuben	10030103	Go to Normal Story		1													
150	3	UiNewFuben	10030104	Go to Normal Story		1													
151	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
152	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
153	3	UiNewFuben	10030201	Go to Normal Story		1													
154	3	UiNewFuben	10030202	Go to Normal Story		1													
155	3	UiNewFuben	10030203	Go to Normal Story		1													
156	3	UiNewFuben	10030204	Go to Normal Story		1													
157	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
158	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
159	3	UiNewFuben	10030301	Go to Normal Story		1													
160	3	UiNewFuben	10030302	Go to Normal Story		1													
161	3	UiNewFuben	10030303	Go to Normal Story		1													
162	6	UiTask		Go to Mission		1	1	0	0										
163	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
164	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
165	1	UiCharacterSystemV2P6		Go to Enhance Your Member	101	1	0												
166	3	UiNewFuben	11020101	Go to Hidden Story	10102	1													
167	3	UiNewFuben	11020102	Go to Hidden Story	10102	1													
168	3	UiNewFuben	11020103	Go to Hidden Story	10102	1													
169	3	UiNewFuben	11020104	Go to Hidden Story	10102	1													
170	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
171	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
172	3	UiNewFuben	11020105	Go to Normal Story		1													
173	6	UiTask		Go to Mission		1	1	0	0										
174	1	UiCharacterSystemV2P6		Go to Enhance Your Member	101	1	0												
175	3	UiNewFuben	10040101	Go to Normal Story		1													
176	3	UiNewFuben	10040102	Go to Normal Story		1													
177	3	UiNewFuben	10040103	Go to Normal Story		1													
178	3	UiNewFuben	10040104	Go to Normal Story		1													
179	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
180	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
181	3	UiNewFuben	10040201	Go to Normal Story		1													
182	3	UiNewFuben	10040202	Go to Normal Story		1													
183	3	UiNewFuben	10040203	Go to Normal Story		1													
184	3	UiNewFuben	10040204	Go to Normal Story		1													
185	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
186	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
187	3	UiNewFuben	10040301	Go to Normal Story		1													
188	3	UiNewFuben	10040302	Go to Normal Story		1													
189	3	UiNewFuben	10040303	Go to Normal Story		1													
190	6	UiTask		Go to Mission		1	1	0	0										
191	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
192	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
193	1	UiCharacterSystemV2P6		Go to Enhance Your Member	101	1	0												
194	3	UiNewFuben	11030101	Go to Hidden Story	10102	1													
195	3	UiNewFuben	11030102	Go to Hidden Story	10102	1													
196	3	UiNewFuben	11030103	Go to Hidden Story	10102	1													
197	3	UiNewFuben	11030104	Go to Hidden Story	10102	1													
198	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
199	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
200	3	UiNewFuben	11030105	Go to Normal Story		1													
201	6	UiTask		Go to Mission		1	1	0	0										
202	3	UiNewFuben	10050101	Go to Normal Story		1													
203	3	UiNewFuben	10050102	Go to Normal Story		1													
204	3	UiNewFuben	10050103	Go to Normal Story		1													
205	3	UiNewFuben	10050104	Go to Normal Story		1													
206	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
207	7	OnOpenRepeatChallengeActivity		Advance to Simulated Battlefield	10309	1	1						1						
208	3	UiNewFuben	10050201	Go to Normal Story		1													
209	3	UiNewFuben	10050202	Go to Normal Story		1													
210	3	UiNewFuben	10050203	Go to Normal Story		1													
211	3	UiNewFuben	10050204	Go to Normal Story		1													
212	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
213	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
214	3	UiNewFuben	10050301	Go to Normal Story		1													
215	3	UiNewFuben	10050302	Go to Normal Story		1													
216	3	UiNewFuben	10050303	Go to Normal Story		1													
217	6	UiTask		Go to Mission		1	1	0	0										
218	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
219	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
220	3	UiNewFuben	11040101	Go to Hidden Story	10102	1													
221	3	UiNewFuben	11040102	Go to Hidden Story	10102	1													
222	3	UiNewFuben	11040103	Go to Hidden Story	10102	1													
223	3	UiNewFuben	11040104	Go to Hidden Story	10102	1													
224	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
225	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
226	3	UiNewFuben	11040105	Go to Normal Story		1													
227	6	UiTask		Go to Mission		1	1	0	0										
228	3	UiNewFuben	10060101	Go to Normal Story		1													
229	3	UiNewFuben	10060102	Go to Normal Story		1													
230	3	UiNewFuben	10060103	Go to Normal Story		1													
231	3	UiNewFuben	10060104	Go to Normal Story		1													
232	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
233	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
234	3	UiNewFuben	10060201	Go to Normal Story		1													
235	3	UiNewFuben	10060202	Go to Normal Story		1													
236	3	UiNewFuben	10060203	Go to Normal Story		1													
237	3	UiNewFuben	10060204	Go to Normal Story		1													
238	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
239	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
240	3	UiNewFuben	10060301	Go to Normal Story		1													
241	3	UiNewFuben	10060302	Go to Normal Story		1													
242	3	UiNewFuben	10060303	Go to Normal Story		1													
243	6	UiTask		Go to Mission		1	1	0	0										
244	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
245	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
246	3	UiNewFuben	11050101	Go to Hidden Story	10102	1													
247	3	UiNewFuben	11050102	Go to Hidden Story	10102	1													
248	3	UiNewFuben	11050103	Go to Hidden Story	10102	1													
249	3	UiNewFuben	11050104	Go to Hidden Story	10102	1													
250	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
251	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
252	3	UiNewFuben	11050105	Go to Normal Story		1													
253	6	UiTask		Go to Mission		1	1	0	0										
254	3	UiNewFuben	10070101	Go to Normal Story		1													
255	3	UiNewFuben	10070102	Go to Normal Story		1													
256	3	UiNewFuben	10070103	Go to Normal Story		1													
257	3	UiNewFuben	10070104	Go to Normal Story		1													
258	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
259	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
260	3	UiNewFuben	10070201	Go to Normal Story		1													
261	3	UiNewFuben	10070202	Go to Normal Story		1													
262	3	UiNewFuben	10070203	Go to Normal Story		1													
263	3	UiNewFuben	10070204	Go to Normal Story		1													
264	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
265	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
266	3	UiNewFuben	10070301	Go to Normal Story		1													
267	3	UiNewFuben	10070302	Go to Normal Story		1													
268	3	UiNewFuben	10070303	Go to Normal Story		1													
269	6	UiTask		Go to Mission		1	1	0	0										
270	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
271	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
272	3	UiNewFuben	11060101	Go to Hidden Story	10102	1													
273	3	UiNewFuben	11060102	Go to Hidden Story	10102	1													
274	3	UiNewFuben	11060103	Go to Hidden Story	10102	1													
275	3	UiNewFuben	11060104	Go to Hidden Story	10102	1													
276	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
277	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
278	3	UiNewFuben	11060105	Go to Normal Story		1													
279	6	UiTask		Go to Mission		1	1	0	0										
280	3	UiNewFuben	10080101	Go to Normal Story		1													
281	3	UiNewFuben	10080102	Go to Normal Story		1													
282	3	UiNewFuben	10080103	Go to Normal Story		1													
283	3	UiNewFuben	10080104	Go to Normal Story		1													
284	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
285	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
286	3	UiNewFuben	10080201	Go to Normal Story		1													
287	3	UiNewFuben	10080202	Go to Normal Story		1													
288	3	UiNewFuben	10080203	Go to Normal Story		1													
289	3	UiNewFuben	10080204	Go to Normal Story		1													
290	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
291	1	UiCharacterSystemV2P6		Go to Overclock	301	1	0												
292	3	UiNewFuben	10080301	Go to Normal Story		1													
293	3	UiNewFuben	10080302	Go to Normal Story		1													
294	3	UiNewFuben	10080303	Go to Normal Story		1													
295	6	UiTask		Go to Mission		1	1	0	0										
296	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
297	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
298	3	UiNewFuben	11070101	Go to Hidden Story	10102	1													
299	3	UiNewFuben	11070102	Go to Hidden Story	10102	1													
300	3	UiNewFuben	11070103	Go to Hidden Story	10102	1													
301	3	UiNewFuben	11070104	Go to Hidden Story	10102	1													
302	1	UiCharacterSystemV2P6		Go to Upgrade Your Member	101	1	0												
303	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
304	3	UiNewFuben	11070105	Go to Hidden Story	10102	1													
305	6	UiTask		Go to Mission		1	1	0	0										
306	3	UiNewFuben	11080101	Go to Hidden Story	10102	1													
307	3	UiNewFuben	11080102	Go to Hidden Story	10102	1													
308	3	UiNewFuben	11080103	Go to Hidden Story	10102	1													
309	3	UiNewFuben	11080104	Go to Hidden Story	10102	1													
310	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
311	1	UiCharacterSystemV2P6		Go to Enhance	301	1	0												
312	3	UiNewFuben	11080105	Go to Hidden Story	10102	1													
313	6	UiTask		Go to Mission		1	1	0	0										
320	3	UiNewFuben	10010304	Normal 1-12		1													
321	3	UiNewFuben	10020304	Normal 2-12		1													
322	3	UiNewFuben	10030304	Normal 3-12		1													
323	3	UiNewFuben	10040304	Normal 4-12		1													
324	3	UiNewFuben	10050304	Normal 5-12		1													
325	3	UiNewFuben	10060304	Normal 6-12		1													
326	3	UiNewFuben	10070304	Normal 7-12		1													
327	3	UiNewFuben	10080304	Normal 8-12		1													
328	3	UiNewFuben	11010106	Hidden 1-6	10102	1													
329	3	UiNewFuben	11020106	Hidden 2-6	10102	1													
330	3	UiNewFuben	11030106	Hidden 3-6	10102	1													
331	3	UiNewFuben	11040106	Hidden 4-6	10102	1													
332	3	UiNewFuben	11050106	Hidden 5-6	10102	1													
333	3	UiNewFuben	11060106	Hidden 6-6	10102	1													
334	3	UiNewFuben	11070106	Hidden 7-6	10102	1													
335	3	UiNewFuben	11080106	Hidden 8-6	10102	1													
350	7	SkipToCharacterGradeV2P6		Go to Promote	102	1	0												
400	3	UiNewFuben	10090102	Normal 9-2	10102	1													
401	3	UiNewFuben	10090104	Normal 9-4	10102	1													
402	3	UiNewFuben	10090202	Normal 9-6	10102	1													
403	3	UiNewFuben	10090204	Normal 9-8	10102	1													
404	3	UiNewFuben	10090302	Normal 9-10	10102	1													
405	3	UiNewFuben	10090304	Normal 9-12	10102	1													
407	3	UiNewFuben	11090101	HARD 9-1	10102	1													
408	3	UiNewFuben	11090102	HARD 9-2	10102	1													
409	3	UiNewFuben	11090103	HARD 9-3	10102	1													
411	3	UiNewFuben	10100103	Normal 10-3	10102	1													
412	3	UiNewFuben	10100201	Normal 10-5	10102	1													
413	3	UiNewFuben	10100203	Normal 10-7	10102	1													
414	3	UiNewFuben	10100301	Normal 10-9	10102	1													
415	3	UiNewFuben	10100302	Normal 10-10	10102	1													
416	3	UiNewFuben	10100303	Normal 10-11	10102	1													
418	3	UiNewFuben	11100101	Hidden 10-1	10102	1													
419	3	UiNewFuben	11100103	Hidden 10-3	10102	1													
420	3	UiNewFuben	11100105	Hidden 10-5	10102	1													
422	3	UiNewFuben	10110102	Normal 11-2	10102	1													
423	3	UiNewFuben	10110104	Normal 11-4	10102	1													
424	3	UiNewFuben	10110105	Normal 11-5	10102	1													
425	3	UiNewFuben	10110106	Normal 11-6	10102	1													
426	3	UiNewFuben	10110107	Normal 11-7	10102	1													
427	3	UiNewFuben	10110108	Normal 11-8	10102	1													
428	3	UiNewFuben	10110109	Normal 11-9	10102	1													
430	3	UiNewFuben	11110101	Hidden 11-1	10102	1													
431	3	UiNewFuben	11110102	Hidden 11-2	10102	1													
432	3	UiNewFuben	11110103	Hidden 11-4	10102	1													
434	3	UiNewFuben	10120102	Normal 12-2	10102	1													
435	3	UiNewFuben	10120106	Normal 12-6	10102	1													
436	3	UiNewFuben	10120110	Normal 12-10	10102	1													
437	3	UiNewFuben	10120116	Normal 12-16	10102	1													
438	3	UiNewFuben	10120123	Normal 12-23	10102	1													
439	3	UiNewFuben	10120125	Normal 12-25	10102	1													
441	3	UiNewFuben	11120101	Hidden 12-1	10102	1													
442	3	UiNewFuben	11120104	Hidden 12-4	10102	1													
443	3	UiNewFuben	11120107	Hidden 12-7	10102	1													
445	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10150101												
446	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10160101												
447	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	11160101												
448	7	OpenMainLine3DStage		Main Story - Chapter 17 (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)		1	0	10170101											
449	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10180101												
501	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10190101												
502	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10200101												
503	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10210101												
504	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10220101												
505	7	OnOpenMainLineStage		Main Story - Chapter xx (check Share-Fuben-Mainline-Chapter.tab, fill in the 1st stage ID of the chapter)	10308	1	10230101												
