StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	PreEventId[4]	ClearEventId[1]	ClearEventId[2]	ClearEventId[3]	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	PreStageId[4]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[1]	StarRewardId[2]	StarRewardId[3]	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	DescEventId[1]	DescEventId[2]	DescEventId[3]	SettleLoseTipId	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable	ResetHpCount[1]	ResetHpCount[2]	ResetHpCount[3]	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability
10060202	Parting Ways	The conflict between Nanami and Watanabe seemed to have started here. A number of Corrupted had gathered here since they left.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	307				1													6	1		1		1		12					1	300	10060201						10060106		10060106					12			60					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10060203	Greater Threats	Many guards outside the central facility had already turned into Corrupted. Defeat them to find a way into the facility.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png		101	307				1													7	1		1		1		12					1	300	10060202						10060107		10060107					12			60					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10060204	Detonation	Gray Raven triggered the alarm upon entering the facility. Close all the exits now.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0602.png		111	308				1													8	1		1		1		12					1	300	10060203						10060108		10060108					12			60					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Rectangle	1		1	2	3											
10060301	Cleansing	The central facility didn't have much internal damage. Gray Raven decided to split up and search for the map of the underground city.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1													9	1		1		1		12					1	300	10060204						10060109		10060109					12			60					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10060302	Evacuation	There are many terminals storing different data in the facility. Defeat the Corrupted one by one and look for the map.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1													10	1		1		1		12					1	300	10060301						10060110		10060110					12			60					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10060303	Cerberus	Lee, Kamui and Lucia each picked a different area. In front of Lucia is the Living District.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		102	308				1													11	1		1		1		12					1	300	10060302						10060111		10060111					12			60					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10060304	Purifying Force	A room in the Living District reminded Lucia of the days when she and the Princess of Punishing were sisters. Then the siren went off again.	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0603.png		112	308				1													12	1		1		1		12					1	300	10060303						10060112		10060112					12			60					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Rectangle	1		1	2	3											
10070101	Left Behind	粛清部隊との交戦が造反と看做され、グレイレイヴン指揮官はニコラに拘束された。一方、廃墟にいるルシアが目を覚ます。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		102	304				1													1	1		1		1		15					1	300							10070101		10070101					15			70					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10070102	Buried Alive	粛清部隊の攻撃によりグレイレイヴンは深部へと落下し、散り散りになってしまった。ルシアは移動中にリーとリーフを発見する。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	302				1													2	1		1		1		15					1	300	10070101						10070102		10070102					15			70					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10070103	Restructure	隊員を捜索していたグレイレイヴンは、交戦中のワタナベとナナミを見つけた。交戦の理由は不明だが、まずは止めなくては。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0701.png		111	302				1													3	1		1		1		15					1	300	10070102						10070103		10070103					15			70					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Rectangle	1		1	2	3											
10070104	Unexpected Alliance	どうやらカムイも侵蝕体と戦闘中のようだ。グレイレイヴンは援護に向かう。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	302				1													4	1		1		1		15					1	300	10070103						10070104		10070104					15			70					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10070201	Split	地底のグレイレイヴンは、指揮官とコンタクトを取るためにもまず地上に戻る方法を探すことにした。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		112	304				1													5	1		1		1		15					1	300	10070104						10070105		10070105					15			70					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10070202	Pursuit	どうやら粛清部隊も内部抗争に巻き込まれていたようだ。「グレイレイヴンを攻撃しない」という条件付きで、ビアンカは出口捜索のチームに合流した。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png		101	304				1													6	1		1		1		15					1	300	10070201						10070106		10070106					15			70					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10070203	Clash	どうやらワタナベはかつての第1部隊で唯一再起動を回避した構造体らしい。ビアンカが詳細を聞こうと思った瞬間、話の腰を折るように侵蝕体が出現する。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab04.png		101	304				1													7	1		1		1		15					1	300	10070202						10070107		10070107					15			70					1				3	Have all members survive.	Die less than once	Die less than twice											1		2	1	1005						12			Rectangle			1	2	3											
10070204	Abnormal Energy	粛清部隊のカレニーナは、ルシアに対して一方ならぬ執着を持っているらしい。話しをするためには、一戦交える他ない。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	304				1													8	1		1		1		15					1	300	10070203						10070108		10070108					15			70					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10070301	Boiling Consciousness	地下通路の果てに遺跡が高々とそびえ立っている。グレイレイヴンは手掛かりを求めて遺跡内部へ入った。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0702.png		101	305				1													9	1		1		1		15					1	300	10070204						10070109		10070109					15			70					1				3	Have all members survive.	Die less than once	Die less than twice											1		2	1	1006						12			Rectangle			1	2	3											
10070302	Besieged	ナナミに接続なしでグレイレイヴンの状況を確認できる方法を教わり、一緒に遺跡の奥へと進むことにした。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	302				1													10	1		1		1		15					1	300	10070301						10070110		10070110					15			70					1				3	Have all members survive.	Die less than once	Die less than twice											1		2	1							12			Square	1		1	2	3											
10070303	Two Frontlines	遺跡内部は迷宮のように入り組んでいた。帰り道が閉ざされてしまい、先へと進むしか他なくなった。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	302				1													11	1		1		1		15					1	300	10070302						10070111		10070111					15			70					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10070304	End of the Path	遺跡の奥には何もなく、行き止まりだった。皆が戻ろうとした時、ナナミがスイッチを……	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0703.png		112	302				1													12	1		1		1		15					1	300	10070303						10070112		10070112					15			70					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Rectangle	1		1	2	3											
10080101	Dawn	帕弥什一举感染统治局外围的感染体和空中的伊甸，危亡之间哈桑让你孤军出战，目标：统治局！	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1													1	1		1		1		15					1	300							10080101		10080101					15			80					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10080102	Potential Unlocked	グレイレイヴンは遺跡を通り抜け、統治局にたどり着いた。そこで待ち受けていたのは、かつての仲間の成れの果てだった……	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1													2	1		1		1		15					1	300	10080101						10080102		10080102					15			80					1				3	Have all members survive.	Die less than once	Die less than twice											1		2	1	1007						12			Square			1	2	3											
10080103	Obstacle	パニシングに侵蝕された仲間に加えて最初に遭遇した特異体も現れ、グレイレイヴンの行く手に立ち塞がった。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		102	308				1													3	1		1		1		15					1	300	10080102						10080103		10080103					15			80					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10080104	Clone	感染体们的愿望是包含自身在内的毁灭，一旦伊甸被帕弥什占领，那事情将不可收拾，突破过去。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0801.png		111	308				1													4	1		1		1		15					1	300	10080103						10080104		10080104					15			80					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Rectangle	1		1	2	3											
10080201	Weeping Rose	统治局毫无疑问是一个不见底的深渊，而根据七实所说的，帕弥什的主电脑放在了最下层。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1													5	1		1		1		15					1	300	10080104						10080105		10080105					15			80					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10080202	Path of Torture	ルナの手により蘇ったティファが深淵への道を守っている。まずはティファの操る侵蝕体を倒さなければならない。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		101	308				1													6	1		1		1		15					1	300	10080201						10080106		10080106					15			80					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10080203	Remnants	ティファは最後の力を振り絞り、リーの身体の制御を奪った。リーを傷つけないようにティファを攻撃しなければ。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab02.png		101	307				1													7	1		1		1		15					1	300	10080202						10080107		10080107					15			80					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10080204	Trial of Torture	リーは自力でティファの制御から逃れた。隙を突いてティファを破壊せよ。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0802.png		111	307				1													8	1		1		1		15					1	300	10080203						10080108		10080108					15			80					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Rectangle	1		1	2	3											
10080301	Justice	深淵に至るまでの階層には様々なガードが配備されている。この層に配備された侵蝕体はパニシングを植え付けてくるようだ。攻撃には細心の注意を払わなければならない。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		111	307				1													9	1		1		1		15					1	300	10080204						10080109		10080109					15			80					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10080302	Resistance	伝送ゲート作戦時の敵がこの区域で復活しているようだ。再びロランと戦う覚悟をしなければならない。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTab01.png		112	307				1													10	1		1		1		15					1	300	10080301						10080110		10080110					15			80					1				3	Have all members survive.	Die less than once	Clear in 150s											1		2	1							12			Square	1		1	2	3											
10080303	Devoured	帕弥什把庄园中无辜的保安也化成了感染体，虽然不知是否露娜所为，但现在和露西亚一起再了结它一次吧。	Assets/Product/Texture/Image/UiFubenMainTab/FubenMainTabN0803.png		112					1													11	1		1		1		15					1	300	10080302						10080111		10080111					15			80					1				3	Have all members survive.	Die less than once	Die less than twice											1		2	1							12			Rectangle			1	2	3											
