Id	Type	Site	Quality	Star	WeaponSkillId	Priority	DefaultLock	CharacterId	SuitId	CharacterType	Name	LogName	Description	NeedFirstShow
2334001	33	0	4	4	2334001	2334001	0	0	0	0	Paintbrush Prototype	4★ Beam Gunlance: "Paintbrush" Prototype	It was originally designed to be a multipurpose painting tool, but after a range of features were added for convenience's sake, it achieved an unexpectedly high score in the Science Council's weapon testing session.	0
2335001	33	0	5	5	2335001	2335001	0	0	0	0	Dual Rainbows	5★ Beam Gunlance: Dual Rainbows	To accommodate the WGAA's newest frame's specifications, this Beam Gunlance has been modified for the finest adjustments on each parameter. As strongly required by Ayla, it also retains a painting function, which makes it one of Ayla's favorite paintbrushes.	0
2336001	33	0	6	6	2336001	2336001	0	0	0	0	Star Voyager	6★ Beam Gunlance: Star Voyager	A Beam Gunlance made exclusively for Ayla after undergoing a meticulous final adjustment. It is, in fact, her dream weapon as it absorbs different suggestions and inspirations from many Constructs, which means it is a work involving all her friends.	0
2344001	34	0	4	4	2344001	2344001	0	0	0	0	Swiftplume	4★ Daisho: Swiftplume	A custom weapon made of an odachi and a kodachi. It merges a nimble style with beast-like sharpness.	0
2345001	34	0	5	5	2345001	2345001	0	0	0	0	Red Sprite	5★ Daisho: Red Sprite	Infused with the power of Ascension-Network, this legendary blade has the power to cleave through thunder. It strikes like red lightning, obliterating all enemies in its path.	0
2346001	34	0	6	6	2346001	2346001	0	0	0	0	Nightblaze	6★ Daisho: Nightblaze	Forged from an unknown material, this daisho is meant for sole wielders. When drawn, the stored energy gets unleashed, piercing the darkness like the first light of dawn.	0
2354001	35	0	4	4	2354001	2354001	0	0	0	0	Severed Rain	4★ Folding Fan Severed Rain	Modified with the technologies of Church of Machina, this fan still possesses the essence of Kowloong with golden threads and santalwood bones.	0
2355001	35	0	5	5	2355001	2355001	0	0	0	0	Returning Wind	5★ Folding Fan Returning Wind	Special decorations were added to this fan according to the user's needs, making it look more like a dance prop than a weapon. The fan gives a radiant brilliance when waved, but its power should never be underestimated on the battlefield.	0
2356001	35	0	6	6	2356001	2356001	0	0	0	0	Perpetuity	6★ Folding Fan Perpetuity	The special metal used to forge its blades allows it to not only inflict cuts that are deadlier than originally expected on its enemies but also to radiate dazzling light when wielded. After the design draft was completed, Pulao secretly added a flower to the fan's main rib.	0
2364001	36	0	4	4	2364001	2364001	0	0	0	0	Lightning Devourer	4★ Claw Blades Lightning Devourer	The design of these edged weapons is based on the claws of predatory animals. Very few Constructs can adapt to using them in battle as they significantly deviate from the typical human battle mindset.	0
2365001	36	0	5	5	2365001	2365001	0	0	0	0	Trio-Claws	5★ Claw Blades Trio-Claws	These blades are designed exclusively for No. 21's wild, untamed combat style. The three reinforced energy claws can easily tear through any obstacles.	0
2366001	36	0	6	6	2366001	2366001	0	0	0	0	Managarm	6★ Claw Blades Managarm	When swung, these Claw Blades would make a sharp, piercing howl as if there is a ferocious beast inside. The blades reflect a chilling light, resembling a lone wolf sharpening its claws in the shattered moonlight.	0
2374001	37	0	4	4	2374001	2374001	0	0	0	0	Golden Heart	4★ Robotic Arm: Heart of Gold	Forged from a special alloy, this robotic arm's supersolid layer assembly allows it to withstand high temperatures and pressures. It is a perfect answer to those who question the performance of Construct weapons.	0
2375001	37	0	5	5	2375001	2375001	0	0	0	0	FPT-II - Mod	5★ Robotic Arm: FPT-II - Mod	This robotic arm has adopted a red and black color scheme with a streamlined frame. As requested by its user, additional vents and rectifier have been added to maximize its performance.	0
2376001	37	0	6	6	2376001	2376001	0	0	0	0	Crimson Howl	6★ Robotic Arm: Crimson Howl	As the ultimate fusion of engineering and violence, this weapon is Noctis' favorite. The fermions that flow inside the arm are creating non-stop annihilation on a micro level. Even when it is stationary, the roaring noise deep inside the crimson core still longs for explosion and destruction. Noctis himself does not care about any of those features—he is happy as long as the weapon is powerful enough.	0
2384001	38	0	4	4	2384001	2384001	0	0	0	0	Atoll	4★ Halberd Blade Atoll	Inspired by coastal reefs, this weapon's irregular blade makes its attacks unpredictable. Very few can handle this weapon well.	0
2385001	38	0	5	5	2385001	2385001	0	0	0	0	Reversal Node	5★ Halberd Blade Reversal Node	Amidst dark clouds and storm, the weapon cuts through the rain to reveal its true look. The silver-coated blade may appear to be slim, but no one would doubt its elegance and lethality.	0
2386001	38	0	6	6	2386001	2386001	0	0	0	0	Metis	6★ Halberd Blade Metis	Back in Atlantis, Lamia read some books that mentioned the weapon used by the God of the Seas—a trident. Those who possess this trident will have the power to rule the sea, and can even bring the dead in the sea back to life. But legends are just legends after all; Lamia only picked up a broken weapon from the sea and modified it into the current form with the power of Punishing.	0
2395001	39	0	5	5	2395001	2395001	0	0	0	0	Rock Cannon	5★ Bladed Cannon - Rock Cannon	Capable of firing 20 rocks per second, it can also transform into a giant blade.	0
2396001	39	0	6	6	2396001	2396001	0	0	0	0	★Rock Cannon	6★ Bladed Cannon - ★Rock Cannon	With a rock-like appearance and structure, its origins are just as mysterious as its owner.	0
2404001	40	0	4	4	2404001	2404001	0	0	0	0	Black Raven	4★ Trailblade: Black Raven	The new military composite metal has proved it once again that with the enough toughness and strength, it is okay to reduce the weight of a weapon to the minimum.	0
2405001	40	0	5	5	2405001	2405001	0	0	0	0	Pale Plume	5★ Trailblade: Pale Plume	The new unimolecule vibrating blade has greatly enhanced the weapon's combat efficiency but reduced some of its stability. In other words, the wielder needs to have a tighter grip. As one of the design highlights, the ergonomic redesign of the handle offsets the defect by reducing the unwanted vibrations when the weapon is wielded to the minimum.	0
2406001	40	0	6	6	2406001	2406001	0	0	0	0	Dark Falcon	6★ Trailblade: Dark Falcon	What is the best way to get the max killing power while staying suitable for all kinds of battle environments? Having the user carry four or five different weapons? Of course no. You just have to make them into one. This is the unprecedented multifunctional polymorphic design that comes with an expensive price and a complex use logic. No way to be mass-produced. Only designed for the strong.	0
2414001	41	0	4	4	2414001	2414001	0	0	0	0	Emerald Quill	4★ Longsword Emerald Quill	Forged from a new type of alloy, this mass-produced longsword is based on a blueprint and features a sharp blade and a slender body. Its color scheme mainly consists of black and dark green.	0
2415001	41	0	5	5	2415001	2415001	0	0	0	0	Phoenix Edge	5★ Longsword Phoenix Edge	This weapon is designed specifically for a monarch, featuring an exquisitely luxurious appearance with intricate patterns carved into the blade, and a deliberately crafted structure that perfectly balances flexibility and cutting power.	0
2416001	41	0	6	6	2416001	2416001	0	0	0	0	Akasha Keyblade	6★ Longsword Akasha Keyblade	With a golden blade and a jade structure, this sword was crafted and perfected by three masters and has incorporated all the essence of their craftsmanship. Its advanced mechanism allows it to switch between different forms, making it swift, powerful, and lethal. Not only it is a weapon fit for a sovereign, but it also serves as the key to Tabula Akasha.	0
2424001	42	0	4	4	2424001	2424001	0	0	0	0	PESW-II - Mod	4★ Tactical Headphones PESW-II - Mod	A military headphones prototype installed with the Second-Generation Communication Protocol Framework, it excels at high-speed computing and cyberspace conflicts. With its dependable battery life, it can adapts to different battlefields.	0
2425001	42	0	5	5	2425001	2425001	0	0	0	0	White Night's Noise	5★ Tactical Headphones White Night's Noise	A portable computer installed with the Third-Generation Communication Protocol Framework, it performs as a tactical terminal during cyberspace conflicts while possessing a high-grade firewall. On top of that, it is also a working headphone as it appears to be. With military-grade modules, it is capable of audio analysis and monitoring environmental information in real time. It may be small, but it is mighty.	0
2426001	42	0	6	6	2426001	2426001	0	0	0	0	Hacker's Tune	6★ Tactical Headphones Hacker's Tune	With an amplifier disruptor and a miniature active radar, this weapon can detect and track nearby targets while recording suspicious signals. High-speed channels and mimic firewalls grant this weapon high offensive and defensive power, ensuring the efficiency of cyberspace battles while reducing the inaccuracy of close-range information. However one puts it, this weapon is a far cry from its intention and its adorable appearance.	0
2434001	43	0	4	4	2434001	2434001	0	0	0	0	Reappearance	4★ Chakram Reappearance	Condensed from the Red Tide, this weapon embodies a new power that has transcended countless hardships. Though its form is still somewhat naive, it already radiates a brilliance sharp enough to shake the world.	0
2435001	43	0	5	5	2435001	2435001	0	0	0	0	Dark Moon	5★ Chakram Dark Moon	Withered plants must be burned down before new trees can grow. Only absolute destruction can lay the path to true rebirth. No one can halt the incoming revolution—she never fears the cost of change.	0
2436001	43	0	6	6	2436001	2436001	0	0	0	0	Reconstruction of Law	6★ Chakram Reconstruction of Law	No law or theory can bind this weapon, for it has the power to reshape all the principles that the world runs on. It tears apart everything it sees, reconstructs them, and crushes them again like a child whimsically playing with building blocks.	0
2444001	44	0	4	4	2444001	2444001	0	0	0	0	Standard Tactical Tonfas	4★ Tactical Tonfas Standard Tactical Tonfas	Developed specifically for the Support Force, this mass-produced weapon features superb stability, a simple and intuitive design, and a user-friendly structure, making it suitable for most rescue missions.	0
2445001	44	0	5	5	2445001	2445001	0	0	0	0	Everburning Ray	5★ Tactical Tonfas Everburning Ray	This specialized weapon is a second iteration developed from the successful Standard Tactical Tonfas. The built-in Energy Shield has undergone thousands of stress tests to ensure it can save the user's life in any extreme environment.	0
2446001	44	0	6	6	2446001	2446001	0	0	0	0	Cestus	6★ Tactical Tonfas Cestus	After receiving ample funding, Babylonia's weapon research department has developed this masterpiece with confidence. Crafted with an arsenal of cutting-edge technologies, this weapon is engineered to withstand immense pressure under any circumstance while delivering brutal, destructive power capable of pulverizing any enemy bold enough to stand in its way.	0
2454001	45	0	4	4	2454001	2454001	0	0	0	0	Frontier Foliage	4★ Pipa  Frontier Foliage	As the famous Kowloong lyric poem Song of Concubine Ming goes, 'She travels thousands of miles on horseback with her pipa, the spring back in the palace now feels like a whole different world to her.' After the strings are broken and buried in sand, summer arrives, but there would be no one to appreciate the beautiful scenery.	0
2455001	45	0	5	5	2455001	2455001	0	0	0	0	Moonside Petal	5★ Pipa  Moonside Petal	Arriving like spring, a bird that lands on a branch, she plucks the strings in the moonlight under the begonias and performs Faerie Melisma. The melody flies up and reaches the heavens in the tranquil night.	0
2456001	45	0	6	6	2456001	2456001	0	0	0	0	Dream Roamer	6★ Pipa  Dream Roamer	Is it real or is it all but a dream? When the music starts, the butterfly dances, and a dream will be created. Leave the question aside until the song is finished.	0
2464001	46	0	4	4	2464001	2464001	0	0	0	0	Load & Rest	4★ Revolver - Load & Rest	It was specifically stated that it should not have an overly complicated design because it would be hard to carry around. Most importantly, that will affect Wanshi's ability to sleep on the spot when he wants to.	0
